Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BTPNAP-26 Kelola Stok,,,2017-12-05 08:41:08,2017-12-05 08:43:25,2m - 17.346s,FAILED
,,,,,,
Test Cases/TC-1,,BTPNAP 26 - Stock - All Search Product,2017-12-05 08:41:08,2017-12-05 08:42:06,57.868s,FAILED
startApplication,,,2017-12-05 08:41:09,2017-12-05 08:42:01,52.029s,PASSED
tap,,,2017-12-05 08:42:01,2017-12-05 08:42:06,5.190s,FAILED
,,,,,,
Test Cases/TC-2,,,2017-12-05 08:42:06,2017-12-05 08:42:12,5.405s,FAILED
tap,,,2017-12-05 08:42:06,2017-12-05 08:42:12,5.117s,FAILED
,,,,,,
Test Cases/TC-3,,,2017-12-05 08:42:12,2017-12-05 08:42:17,5.320s,FAILED
tap,,,2017-12-05 08:42:12,2017-12-05 08:42:17,5.160s,FAILED
,,,,,,
Test Cases/TC-4,,,2017-12-05 08:42:17,2017-12-05 08:42:22,5.201s,FAILED
clearText,,,2017-12-05 08:42:17,2017-12-05 08:42:22,5.060s,FAILED
,,,,,,
Test Cases/TC-5,,,2017-12-05 08:42:22,2017-12-05 08:42:28,5.263s,FAILED
clearText,,,2017-12-05 08:42:22,2017-12-05 08:42:28,5.077s,FAILED
,,,,,,
Test Cases/TC-6,,,2017-12-05 08:42:28,2017-12-05 08:42:33,5.240s,FAILED
clearText,,,2017-12-05 08:42:28,2017-12-05 08:42:33,5.095s,FAILED
,,,,,,
Test Cases/TC-7,,,2017-12-05 08:42:33,2017-12-05 08:42:38,5.422s,FAILED
clearText,,,2017-12-05 08:42:33,2017-12-05 08:42:38,5.160s,FAILED
,,,,,,
Test Cases/TC-8,,,2017-12-05 08:42:38,2017-12-05 08:42:44,5.307s,FAILED
clearText,,,2017-12-05 08:42:38,2017-12-05 08:42:44,5.155s,FAILED
,,,,,,
Test Cases/TC-9,,,2017-12-05 08:42:44,2017-12-05 08:42:49,5.211s,FAILED
tap,,,2017-12-05 08:42:44,2017-12-05 08:42:49,5.077s,FAILED
,,,,,,
Test Cases/TC-10,,,2017-12-05 08:42:49,2017-12-05 08:43:04,15.355s,PASSED
swipe,,,2017-12-05 08:42:49,2017-12-05 08:42:56,6.675s,PASSED
swipe,,,2017-12-05 08:42:56,2017-12-05 08:43:04,8.555s,PASSED
,,,,,,
Test Cases/TC-11,,,2017-12-05 08:43:04,2017-12-05 08:43:10,5.240s,FAILED
delay,,,2017-12-05 08:43:04,2017-12-05 08:43:05,0.045s,PASSED
tap,,,2017-12-05 08:43:05,2017-12-05 08:43:10,5.068s,FAILED
