Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint 2,,,2018-02-26 17:29:27,2018-02-26 17:38:21,8m - 54.124s,FAILED
,,,,,,
Test Cases/Sprint 2/28 - TC-All,,Kasir Menu,2018-02-26 17:29:27,2018-02-26 17:32:51,3m - 24.237s,PASSED
comment,,,2018-02-26 17:29:28,2018-02-26 17:29:28,0.047s,PASSED
"Statement - apkPath = com.kms.katalon.core.util.internal.PathUtil.relativeToAbsolutePath(apkName, com.kms.katalon.core.configuration.RunConfiguration.getProjectDir())",,Step 1 - [Melakukan Kelola Stock],2018-02-26 17:29:28,2018-02-26 17:29:28,0.011s,PASSED
startApplication,,,2018-02-26 17:29:28,2018-02-26 17:29:45,17.382s,PASSED
tap,,"Mengklik \""Daftar Sekarang\"" untuk masuk ke halaman Home/Beranda",2018-02-26 17:29:45,2018-02-26 17:29:52,7.319s,PASSED
verifyElementExist,,,2018-02-26 17:29:52,2018-02-26 17:29:53,0.162s,PASSED
tap,,Mengklik Text Box untuk mengisi Nomor HP/Nama Pengguna,2018-02-26 17:29:53,2018-02-26 17:29:53,0.005s,NOT_RUN
setText,,"Megisi inputan dengan Nama Pengguna \""Yessi\""",2018-02-26 17:29:53,2018-02-26 17:29:53,0.004s,NOT_RUN
hideKeyboard,,Hide Keyboard Device,2018-02-26 17:29:53,2018-02-26 17:29:53,0.002s,NOT_RUN
tap,,Mengklik Button Masuk,2018-02-26 17:29:53,2018-02-26 17:29:53,0.003s,NOT_RUN
waitForElementPresent,,Menunggu action button masuk hingga selesai untuk masuk ke action Input PIN,2018-02-26 17:29:53,2018-02-26 17:29:53,0.003s,NOT_RUN
tap,,Mengklik Text Field Pin,2018-02-26 17:29:53,2018-02-26 17:29:53,0.002s,NOT_RUN
setText,,Menginput PIN Pengguna dengan 6 digit,2018-02-26 17:29:53,2018-02-26 17:29:53,0.003s,NOT_RUN
waitForElementPresent,,Menunggu hingga button sebelum Humburger button di klik,2018-02-26 17:29:53,2018-02-26 17:29:56,3.560s,PASSED
