Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Story 41,,,2018-03-15 12:17:19,2018-03-15 12:19:31,2m - 11.956s,PASSED
,,,,,,
Test Cases/Story 41 - Create Expense/TC 1,,Create Expense - View,2018-03-15 12:17:19,2018-03-15 12:18:03,43.277s,PASSED
comment,,,2018-03-15 12:17:20,2018-03-15 12:17:20,0.046s,PASSED
"Statement - apkPath = com.kms.katalon.core.util.internal.PathUtil.relativeToAbsolutePath(apkName, com.kms.katalon.core.configuration.RunConfiguration.getProjectDir())",,Step 1 - [Melakukan Kelola Stock],2018-03-15 12:17:20,2018-03-15 12:17:20,0.009s,PASSED
startApplication,,,2018-03-15 12:17:20,2018-03-15 12:17:35,14.943s,PASSED
tap,,"Mengklik \""Daftar Sekarang\"" untuk masuk ke halaman Home/Beranda",2018-03-15 12:17:35,2018-03-15 12:17:42,6.874s,PASSED
waitForElementPresent,,Menunggu hingga button sebelum Humburger button di klik,2018-03-15 12:17:42,2018-03-15 12:17:45,3.427s,PASSED
tap,,"Mengklik Hamburger Button kemdian memilih Operasional untuk masuk ke halaman Kasir, Stock, Pengeluaran dan Rincian",2018-03-15 12:17:45,2018-03-15 12:17:47,1.596s,PASSED
tap,,"Mengklik \""Operasional\"" untuk bisa direct ke screen Stock",2018-03-15 12:17:47,2018-03-15 12:17:49,1.866s,PASSED
tap,,Click Navbar 'Pengeluaran',2018-03-15 12:17:49,2018-03-15 12:17:52,2.889s,PASSED
delay,,,2018-03-15 12:17:52,2018-03-15 12:17:57,5.029s,PASSED
waitForElementPresent,,"Menungg//////////////////////u hingga elemen Pengeluaran barang untuk melanjutkan action element \""Tambah Catatan\""",2018-03-15 12:17:57,2018-03-15 12:17:57,0.358s,PASSED
tap,,"Mengklik Button \""Tambah Catatan\""",2018-03-15 12:17:57,2018-03-15 12:17:58,0.697s,PASSED
delay,,,2018-03-15 12:17:58,2018-03-15 12:18:03,5.007s,PASSED
,,,,,,
Test Cases/Story 41 - Create Expense/TC 2,,Create Expense - Title,2018-03-15 12:18:03,2018-03-15 12:18:26,23.420s,PASSED
tap,,,2018-03-15 12:18:03,2018-03-15 12:18:03,0.461s,PASSED
setText,,Mengklik TextBox Judul MengInput Text pada Judul Catatan,2018-03-15 12:18:03,2018-03-15 12:18:20,16.539s,PASSED
verifyElementText,,,2018-03-15 12:18:20,2018-03-15 12:18:21,0.775s,PASSED
getText,,,2018-03-15 12:18:21,2018-03-15 12:18:21,0.534s,PASSED
hideKeyboard,,Keyboard device tertutup,2018-03-15 12:18:21,2018-03-15 12:18:22,0.935s,PASSED
tap,,,2018-03-15 12:18:22,2018-03-15 12:18:23,0.987s,PASSED
delay,,,2018-03-15 12:18:23,2018-03-15 12:18:26,3.005s,PASSED
,,,,,,
Test Cases/Story 41 - Create Expense/TC 3,,Create Expense - Pilih Kategori,2018-03-15 12:18:26,2018-03-15 12:18:34,7.807s,PASSED
clearText,,,2018-03-15 12:18:26,2018-03-15 12:18:29,2.346s,PASSED
