Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BTPNAP-26 Kelola Stok,,,2017-11-24 17:50:50,2017-11-24 17:50:53,3.419s,FAILED
,,,,,,
Test Cases/TC-1,,BTPNAP 26 - Stock - All Search Product,2017-11-24 17:50:50,2017-11-24 17:50:51,0.638s,FAILED
startApplication,,,2017-11-24 17:50:51,2017-11-24 17:50:51,0.177s,FAILED
,,,,,,
Test Cases/TC-2,,,2017-11-24 17:50:51,2017-11-24 17:50:51,0.231s,FAILED
tap,,,2017-11-24 17:50:51,2017-11-24 17:50:51,0.067s,FAILED
,,,,,,
Test Cases/TC-3,,,2017-11-24 17:50:51,2017-11-24 17:50:52,0.172s,FAILED
tap,,,2017-11-24 17:50:52,2017-11-24 17:50:52,0.018s,FAILED
,,,,,,
Test Cases/TC-4,,,2017-11-24 17:50:52,2017-11-24 17:50:52,0.174s,FAILED
clearText,,,2017-11-24 17:50:52,2017-11-24 17:50:52,0.040s,FAILED
,,,,,,
Test Cases/TC-5,,,2017-11-24 17:50:52,2017-11-24 17:50:52,0.181s,FAILED
clearText,,,2017-11-24 17:50:52,2017-11-24 17:50:52,0.015s,FAILED
,,,,,,
Test Cases/TC-6,,,2017-11-24 17:50:52,2017-11-24 17:50:52,0.170s,FAILED
clearText,,,2017-11-24 17:50:52,2017-11-24 17:50:52,0.009s,FAILED
,,,,,,
Test Cases/TC-7,,,2017-11-24 17:50:52,2017-11-24 17:50:52,0.151s,FAILED
clearText,,,2017-11-24 17:50:52,2017-11-24 17:50:52,0.011s,FAILED
,,,,,,
Test Cases/TC-8,,,2017-11-24 17:50:52,2017-11-24 17:50:53,0.154s,FAILED
clearText,,,2017-11-24 17:50:53,2017-11-24 17:50:53,0.028s,FAILED
,,,,,,
Test Cases/TC-9,,,2017-11-24 17:50:53,2017-11-24 17:50:53,0.180s,FAILED
tap,,,2017-11-24 17:50:53,2017-11-24 17:50:53,0.019s,FAILED
,,,,,,
Test Cases/TC-10,,,2017-11-24 17:50:53,2017-11-24 17:50:53,0.158s,FAILED
swipe,,,2017-11-24 17:50:53,2017-11-24 17:50:53,0.034s,FAILED
,,,,,,
Test Cases/TC-11,,,2017-11-24 17:50:53,2017-11-24 17:50:53,0.154s,FAILED
delay,,,2017-11-24 17:50:53,2017-11-24 17:50:53,0.027s,PASSED
tap,,,2017-11-24 17:50:53,2017-11-24 17:50:53,0.030s,FAILED
