Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BTPNAP-26 Kelola Stok,,,2017-11-29 14:52:31,2017-11-29 14:54:23,1m - 51.857s,FAILED
,,,,,,
Test Cases/TC-1,,BTPNAP 26 - Stock - All Search Product,2017-11-29 14:52:32,2017-11-29 14:53:43,1m - 11.825s,FAILED
startApplication,,,2017-11-29 14:52:32,2017-11-29 14:53:34,1m - 2.251s,PASSED
tap,,,2017-11-29 14:53:34,2017-11-29 14:53:38,3.921s,PASSED
tap,,,2017-11-29 14:53:38,2017-11-29 14:53:43,5.062s,FAILED
,,,,,,
Test Cases/TC-2,,,2017-11-29 14:53:43,2017-11-29 14:53:49,5.365s,FAILED
tap,,,2017-11-29 14:53:44,2017-11-29 14:53:49,5.192s,FAILED
,,,,,,
Test Cases/TC-3,,,2017-11-29 14:53:49,2017-11-29 14:53:54,5.292s,FAILED
tap,,,2017-11-29 14:53:49,2017-11-29 14:53:54,5.196s,FAILED
,,,,,,
Test Cases/TC-4,,,2017-11-29 14:53:54,2017-11-29 14:53:59,5.191s,FAILED
clearText,,,2017-11-29 14:53:54,2017-11-29 14:53:59,5.074s,FAILED
,,,,,,
Test Cases/TC-5,,,2017-11-29 14:53:59,2017-11-29 14:54:05,5.168s,FAILED
clearText,,,2017-11-29 14:54:00,2017-11-29 14:54:05,5.041s,FAILED
