Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint 2,,,2018-01-17 19:52:56,2018-01-17 19:59:50,6m - 53.761s,FAILED
,,,,,,
Test Cases/27 - TC - All,,Detail Product,2018-01-17 19:52:56,2018-01-17 19:56:24,3m - 28.171s,PASSED
startApplication,,Step 3 - [Detail Barang],2018-01-17 19:52:57,2018-01-17 19:54:19,1m - 22.910s,PASSED
tap,,,2018-01-17 19:54:19,2018-01-17 19:54:23,3.141s,PASSED
setText,,,2018-01-17 19:54:23,2018-01-17 19:54:36,13.196s,PASSED
hideKeyboard,,,2018-01-17 19:54:36,2018-01-17 19:54:48,12.307s,PASSED
tap,,,2018-01-17 19:54:48,2018-01-17 19:54:49,1.336s,PASSED
waitForElementPresent,,,2018-01-17 19:54:49,2018-01-17 19:54:51,1.770s,PASSED
tap,,,2018-01-17 19:54:51,2018-01-17 19:54:51,0.259s,PASSED
tap,,,2018-01-17 19:54:51,2018-01-17 19:54:54,2.250s,PASSED
tap,,,2018-01-17 19:54:54,2018-01-17 19:54:56,2.088s,PASSED
tap,,,2018-01-17 19:54:56,2018-01-17 19:55:00,3.947s,PASSED
Statement - For (def index : (0..5)),,,2018-01-17 19:55:00,2018-01-17 19:55:46,46.253s,PASSED
tap,,,2018-01-17 19:55:46,2018-01-17 19:55:50,4.035s,PASSED
swipe,,,2018-01-17 19:55:50,2018-01-17 19:55:57,7.023s,PASSED
swipe,,,2018-01-17 19:55:57,2018-01-17 19:56:04,6.569s,PASSED
delay,,,2018-01-17 19:56:04,2018-01-17 19:56:09,5.019s,PASSED
tap,,,2018-01-17 19:56:09,2018-01-17 19:56:11,2.392s,PASSED
tap,,,2018-01-17 19:56:11,2018-01-17 19:56:16,4.827s,PASSED
swipe,,,2018-01-17 19:56:16,2018-01-17 19:56:24,8.357s,PASSED
,,,,,,
Test Cases/46 - TC - All,,Change Product Info,2018-01-17 19:56:24,2018-01-17 19:59:32,3m - 7.923s,FAILED
tap,,,2018-01-17 19:56:25,2018-01-17 19:56:26,1.332s,PASSED
Statement - For (def index : (0..5)),,,2018-01-17 19:56:26,2018-01-17 19:56:50,24.427s,PASSED
Statement - For (def index : (0..10)),,,2018-01-17 19:56:50,2018-01-17 19:57:31,40.905s,PASSED
tap,,,2018-01-17 19:57:31,2018-01-17 19:57:35,3.785s,PASSED
setText,,,2018-01-17 19:57:35,2018-01-17 19:58:22,46.829s,PASSED
clearText,,,2018-01-17 19:58:22,2018-01-17 19:58:27,5.588s,PASSED
setText,,,2018-01-17 19:58:27,2018-01-17 19:58:39,11.502s,PASSED
hideKeyboard,,,2018-01-17 19:58:39,2018-01-17 19:58:50,11.472s,PASSED
tap,,,2018-01-17 19:58:50,2018-01-17 19:58:54,3.886s,PASSED
setText,,,2018-01-17 19:58:54,2018-01-17 19:59:15,20.963s,PASSED
verifyElementText,,,2018-01-17 19:59:15,2018-01-17 19:59:19,3.359s,PASSED
getText,,,2018-01-17 19:59:19,2018-01-17 19:59:20,1.245s,PASSED
pressBack,,,2018-01-17 19:59:20,2018-01-17 19:59:27,7.231s,PASSED
tap,,,2018-01-17 19:59:27,2018-01-17 19:59:32,5.136s,FAILED
