Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Story 41 - Paralel,,,2018-01-11 15:56:52,2018-01-11 15:58:55,2m - 3.360s,FAILED
,,,,,,
Test Cases/41 - TC-All,,Create Expense,2018-01-11 15:56:53,2018-01-11 15:58:41,1m - 47.937s,FAILED
startApplication,,BTPNAP-41 Create Expense S3,2018-01-11 15:56:55,2018-01-11 15:58:29,1m - 34.732s,PASSED
tap,,Klik Burger Button,2018-01-11 15:58:29,2018-01-11 15:58:30,0.533s,PASSED
tap,,Select and Click 'Operasional',2018-01-11 15:58:30,2018-01-11 15:58:32,1.879s,PASSED
tap,,Click Navbar 'Pengeluaran',2018-01-11 15:58:32,2018-01-11 15:58:35,3.249s,PASSED
waitForElementPresent,,,2018-01-11 15:58:35,2018-01-11 15:58:35,0.324s,PASSED
tap,,,2018-01-11 15:58:35,2018-01-11 15:58:41,5.373s,FAILED
