Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Story 35 - Tambah Barang,,,2018-07-13 14:34:35,2018-07-13 14:49:36,15m - 0.569s,FAILED
,,,,,,
Test Cases/Story 35 and 921 -Tambah Barang/35 TC 1,,Display Tambah Barang Form,2018-07-13 14:34:36,2018-07-13 14:39:09,4m - 33.083s,PASSED
comment,,,2018-07-13 14:34:36,2018-07-13 14:34:36,0.043s,PASSED
comment,,,2018-07-13 14:34:36,2018-07-13 14:34:36,0.005s,PASSED
callTestCase,,,2018-07-13 14:34:36,2018-07-13 14:38:57,4m - 20.133s,PASSED
waitForElementPresent,,,2018-07-13 14:38:57,2018-07-13 14:39:00,3.617s,PASSED
verifyElementAttributeValue,,,2018-07-13 14:39:00,2018-07-13 14:39:04,3.972s,PASSED
tap,,,2018-07-13 14:39:04,2018-07-13 14:39:09,5.139s,PASSED
,,,,,,
Test Cases/Story 35 and 921 -Tambah Barang/35 TC 2,,Increase or decrease product stock,2018-07-13 14:39:09,2018-07-13 14:43:28,4m - 18.544s,PASSED
comment,,,2018-07-13 14:39:10,2018-07-13 14:39:10,0.001s,PASSED
Statement - For (def index : (0..10)),,,2018-07-13 14:39:10,2018-07-13 14:42:03,2m - 53.455s,PASSED
Statement - For (def index : (0..5)),,,2018-07-13 14:42:03,2018-07-13 14:43:28,1m - 24.870s,PASSED
,,,,,,
Test Cases/Story 35 and 921 -Tambah Barang/35 TC 3,,user update stock when specifies stock = -(minus),2018-07-13 14:43:28,2018-07-13 14:44:43,1m - 14.768s,PASSED
comment,,,2018-07-13 14:43:28,2018-07-13 14:43:28,0.001s,PASSED
waitForElementPresent,,,2018-07-13 14:43:28,2018-07-13 14:43:31,3.027s,PASSED
verifyElementAttributeValue,,,2018-07-13 14:43:31,2018-07-13 14:43:36,4.764s,PASSED
clearText,,,2018-07-13 14:43:36,2018-07-13 14:43:42,6.187s,PASSED
setText,,,2018-07-13 14:43:42,2018-07-13 14:44:05,23.191s,PASSED
hideKeyboard,,,2018-07-13 14:44:05,2018-07-13 14:44:06,1.267s,PASSED
verifyElementAttributeValue,,,2018-07-13 14:44:06,2018-07-13 14:44:11,4.388s,PASSED
clearText,,,2018-07-13 14:44:11,2018-07-13 14:44:17,5.659s,PASSED
setText,,,2018-07-13 14:44:17,2018-07-13 14:44:37,20.950s,PASSED
hideKeyboard,,,2018-07-13 14:44:37,2018-07-13 14:44:39,1.226s,PASSED
verifyElementAttributeValue,,,2018-07-13 14:44:39,2018-07-13 14:44:43,3.906s,PASSED
comment,,,2018-07-13 14:44:43,2018-07-13 14:44:43,0.001s,PASSED
,,,,,,
Test Cases/Story 35 and 921 -Tambah Barang/35 TC 4,,Display Pick Category,2018-07-13 14:44:43,2018-07-13 14:45:30,47.249s,PASSED
comment,,,2018-07-13 14:44:43,2018-07-13 14:44:43,0.005s,PASSED
waitForElementPresent,,,2018-07-13 14:44:43,2018-07-13 14:44:46,2.759s,PASSED
verifyElementAttributeValue,,,2018-07-13 14:44:46,2018-07-13 14:44:50,4.052s,PASSED
clearText,,,2018-07-13 14:44:50,2018-07-13 14:44:56,6.474s,PASSED
setText,,,2018-07-13 14:44:56,2018-07-13 14:45:19,23.154s,PASSED
hideKeyboard,,,2018-07-13 14:45:19,2018-07-13 14:45:20,0.976s,PASSED
verifyElementAttributeValue,,,2018-07-13 14:45:20,2018-07-13 14:45:30,9.708s,PASSED
,,,,,,
Test Cases/Story 35 and 921 -Tambah Barang/35 TC 5,,Pick Category,2018-07-13 14:45:30,2018-07-13 14:46:07,37.370s,PASSED
comment,,,2018-07-13 14:45:30,2018-07-13 14:45:30,0.003s,PASSED
waitForElementPresent,,,2018-07-13 14:45:30,2018-07-13 14:45:34,3.848s,PASSED
