Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BTPNAP-26 Kelola Stok,,,2017-11-22 16:01:47,2017-11-22 16:07:32,5m - 44.881s,FAILED
,,,,,,
Test Cases/TC-1,,BTPNAP 26 - Stock - All Search Product,2017-11-22 16:01:47,2017-11-22 16:03:02,1m - 14.757s,PASSED
startApplication,,,2017-11-22 16:01:48,2017-11-22 16:02:58,1m - 10.468s,PASSED
tap,,,2017-11-22 16:02:58,2017-11-22 16:03:01,2.623s,PASSED
tap,,,2017-11-22 16:03:01,2017-11-22 16:03:02,1.114s,PASSED
,,,,,,
Test Cases/TC-2,,,2017-11-22 16:03:02,2017-11-22 16:03:40,37.825s,PASSED
tap,,,2017-11-22 16:03:02,2017-11-22 16:03:03,0.903s,PASSED
delay,,,2017-11-22 16:03:03,2017-11-22 16:03:06,3.022s,PASSED
tap,,,2017-11-22 16:03:06,2017-11-22 16:03:08,2.049s,PASSED
tap,,,2017-11-22 16:03:08,2017-11-22 16:03:08,0.242s,PASSED
delay,,,2017-11-22 16:03:08,2017-11-22 16:03:18,10.004s,PASSED
tap,,,2017-11-22 16:03:18,2017-11-22 16:03:21,2.116s,PASSED
scrollToText,,,2017-11-22 16:03:21,2017-11-22 16:03:34,13.357s,PASSED
tap,,,2017-11-22 16:03:34,2017-11-22 16:03:34,0.309s,PASSED
delay,,,2017-11-22 16:03:34,2017-11-22 16:03:39,5.006s,PASSED
verifyElementAttributeValue,,,2017-11-22 16:03:39,2017-11-22 16:03:40,0.280s,PASSED
tap,,,2017-11-22 16:03:40,2017-11-22 16:03:40,0.304s,PASSED
,,,,,,
Test Cases/TC-3,,,2017-11-22 16:03:40,2017-11-22 16:04:24,43.844s,PASSED
tap,,,2017-11-22 16:03:40,2017-11-22 16:03:44,4.244s,PASSED
tap,,,2017-11-22 16:03:44,2017-11-22 16:03:48,3.692s,PASSED
tap,,,2017-11-22 16:03:48,2017-11-22 16:03:48,0.376s,PASSED
delay,,,2017-11-22 16:03:48,2017-11-22 16:03:48,0.000s,PASSED
tap,,,2017-11-22 16:03:48,2017-11-22 16:03:59,10.422s,PASSED
setText,,,2017-11-22 16:03:59,2017-11-22 16:04:13,14.338s,PASSED
hideKeyboard,,,2017-11-22 16:04:13,2017-11-22 16:04:23,10.013s,PASSED
getText,,,2017-11-22 16:04:23,2017-11-22 16:04:23,0.310s,PASSED
verifyElementText,,,2017-11-22 16:04:23,2017-11-22 16:04:24,0.326s,PASSED
,,,,,,
