Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Story 35 - Tambah Barang,,,2018-07-18 16:53:41,2018-07-18 17:20:16,26m - 35.519s,FAILED
,,,,,,
Test Cases/Story 35 and 921 -Tambah Barang/35 TC 1,,Display Tambah Barang Form,2018-07-18 16:53:42,2018-07-18 16:58:10,4m - 28.298s,PASSED
comment,,,2018-07-18 16:53:42,2018-07-18 16:53:42,0.046s,PASSED
comment,,,2018-07-18 16:53:42,2018-07-18 16:53:42,0.002s,PASSED
callTestCase,,,2018-07-18 16:53:42,2018-07-18 16:57:57,4m - 15.075s,PASSED
waitForElementPresent,,,2018-07-18 16:57:57,2018-07-18 16:58:01,3.771s,PASSED
verifyElementAttributeValue,,,2018-07-18 16:58:01,2018-07-18 16:58:05,4.328s,PASSED
tap,,,2018-07-18 16:58:05,2018-07-18 16:58:10,4.882s,PASSED
,,,,,,
Test Cases/Story 35 and 921 -Tambah Barang/35 TC 2,,Increase or decrease product stock,2018-07-18 16:58:10,2018-07-18 17:02:24,4m - 13.932s,PASSED
comment,,,2018-07-18 16:58:10,2018-07-18 16:58:10,0.002s,PASSED
Statement - For (def index : (0..10)),,,2018-07-18 16:58:10,2018-07-18 17:00:55,2m - 45.084s,PASSED
Statement - For (def index : (0..5)),,,2018-07-18 17:00:55,2018-07-18 17:02:24,1m - 28.641s,PASSED
,,,,,,
Test Cases/Story 35 and 921 -Tambah Barang/35 TC 3,,user update stock when specifies stock = -(minus),2018-07-18 17:02:24,2018-07-18 17:03:35,1m - 11.714s,PASSED
comment,,,2018-07-18 17:02:24,2018-07-18 17:02:24,0.004s,PASSED
waitForElementPresent,,,2018-07-18 17:02:24,2018-07-18 17:02:30,6.486s,PASSED
verifyElementAttributeValue,,,2018-07-18 17:02:30,2018-07-18 17:02:35,4.034s,PASSED
clearText,,,2018-07-18 17:02:35,2018-07-18 17:02:40,5.977s,PASSED
setText,,,2018-07-18 17:02:41,2018-07-18 17:03:01,20.543s,PASSED
hideKeyboard,,,2018-07-18 17:03:01,2018-07-18 17:03:02,1.451s,PASSED
verifyElementAttributeValue,,,2018-07-18 17:03:02,2018-07-18 17:03:07,4.217s,PASSED
clearText,,,2018-07-18 17:03:07,2018-07-18 17:03:12,5.774s,PASSED
setText,,,2018-07-18 17:03:12,2018-07-18 17:03:29,16.746s,PASSED
hideKeyboard,,,2018-07-18 17:03:29,2018-07-18 17:03:31,1.338s,PASSED
verifyElementAttributeValue,,,2018-07-18 17:03:31,2018-07-18 17:03:35,4.915s,PASSED
comment,,,2018-07-18 17:03:35,2018-07-18 17:03:35,0.003s,PASSED
,,,,,,
Test Cases/Story 35 and 921 -Tambah Barang/35 TC 4,,Display Pick Category,2018-07-18 17:03:36,2018-07-18 17:04:12,36.262s,PASSED
comment,,,2018-07-18 17:03:36,2018-07-18 17:03:36,0.001s,PASSED
waitForElementPresent,,,2018-07-18 17:03:36,2018-07-18 17:03:39,3.333s,PASSED
verifyElementAttributeValue,,,2018-07-18 17:03:39,2018-07-18 17:03:44,4.559s,PASSED
clearText,,,2018-07-18 17:03:44,2018-07-18 17:03:50,6.920s,PASSED
setText,,,2018-07-18 17:03:50,2018-07-18 17:04:07,16.483s,PASSED
hideKeyboard,,,2018-07-18 17:04:07,2018-07-18 17:04:08,1.000s,PASSED
verifyElementAttributeValue,,,2018-07-18 17:04:08,2018-07-18 17:04:12,3.828s,PASSED
,,,,,,
