Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Story 26,,,2018-03-15 14:45:42,2018-03-15 14:45:48,5.607s,FAILED
,,,,,,
Test Cases/Story 26 -Kelola Stok Final/TC 1,,All Search Product,2018-03-15 14:45:43,2018-03-15 14:45:45,2.707s,FAILED
comment,,,2018-03-15 14:45:43,2018-03-15 14:45:43,0.054s,PASSED
"Statement - apkPath = com.kms.katalon.core.util.internal.PathUtil.relativeToAbsolutePath(apkName, com.kms.katalon.core.configuration.RunConfiguration.getProjectDir())",,Step 1 - [Melakukan Kelola Stock],2018-03-15 14:45:43,2018-03-15 14:45:43,0.020s,PASSED
startApplication,,,2018-03-15 14:45:43,2018-03-15 14:45:45,2.221s,FAILED
,,,,,,
Test Cases/Story 26 -Kelola Stok Final/TC 2,,Search by selected Product Category,2018-03-15 14:45:45,2018-03-15 14:45:46,0.409s,FAILED
waitForElementPresent,,"Menunggu hingga \""Stok Tabbar\"" selesai kemudian melakukan action Drop Down Semua Kategori ",2018-03-15 14:45:46,2018-03-15 14:45:46,0.103s,FAILED
,,,,,,
Test Cases/Story 26 -Kelola Stok Final/TC 3,,Search by specific product,2018-03-15 14:45:46,2018-03-15 14:45:46,0.191s,FAILED
waitForElementPresent,,"Menunggu hingga proses \""Terapkan\"" selesai kemudian melakukan action Drop Down Semua Kategori ",2018-03-15 14:45:46,2018-03-15 14:45:46,0.018s,FAILED
,,,,,,
Test Cases/Story 26 -Kelola Stok Final/TC 4,,Search by specific category and product,2018-03-15 14:45:46,2018-03-15 14:45:46,0.232s,FAILED
waitForElementPresent,,Menunggu hingga proses pengambilan element text selesai untuk melakukan action clear text,2018-03-15 14:45:46,2018-03-15 14:45:46,0.014s,FAILED
,,,,,,
Test Cases/Story 26 -Kelola Stok Final/TC 5,,Search by inputed 3 digit,2018-03-15 14:45:46,2018-03-15 14:45:47,0.244s,FAILED
tap,,Mengklik SearchButton untuk mencari Produk,2018-03-15 14:45:47,2018-03-15 14:45:47,0.020s,FAILED
,,,,,,
Test Cases/Story 26 -Kelola Stok Final/TC 6,,Search by inputed less then 3 digit,2018-03-15 14:45:47,2018-03-15 14:45:47,0.255s,FAILED
clearText,,Menghapus inputan yang ada pada button search button produk,2018-03-15 14:45:47,2018-03-15 14:45:47,0.034s,FAILED
,,,,,,
Test Cases/Story 26 -Kelola Stok Final/TC 7,,Search by invalid product,2018-03-15 14:45:47,2018-03-15 14:45:47,0.195s,FAILED
clearText,,Menghapus inputan yang ada pada button search button produk,2018-03-15 14:45:47,2018-03-15 14:45:47,0.013s,FAILED
,,,,,,
Test Cases/Story 26 -Kelola Stok Final/TC 8,,Drop down consist of product category,2018-03-15 14:45:47,2018-03-15 14:45:47,0.263s,FAILED
waitForElementPresent,,,2018-03-15 14:45:47,2018-03-15 14:45:47,0.019s,FAILED
,,,,,,
Test Cases/Story 26 -Kelola Stok Final/TC 9,,Check paging,2018-03-15 14:45:47,2018-03-15 14:45:48,0.272s,FAILED
Statement - For (def index : (0..3)),,Melakukan Swipe Loopinh hingga 3 kali  pada screen Stock untuk mengecek lazy load ,2018-03-15 14:45:48,2018-03-15 14:45:48,0.049s,FAILED
,,,,,,
Test Cases/Story 26 -Kelola Stok Final/TC 10,,Click Tambah Barang button,2018-03-15 14:45:48,2018-03-15 14:45:48,0.226s,FAILED
waitForElementPresent,,,2018-03-15 14:45:48,2018-03-15 14:45:48,0.013s,FAILED
