Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Story 1770 - Additional Biaya Tambahan in shoopping cart,,,2018-09-13 08:28:54,2018-09-13 09:23:06,54m - 11.989s,PASSED
,,,,,,
Test Cases/Release 3 - Squad Hades/Sprint 1/Story 1770 - Additional Biaya Tambahan in shoopping cart/TC 1 - View Biaya tambahan field and button in shopping cart,,,2018-09-13 08:28:55,2018-09-13 08:34:03,5m - 7.698s,PASSED
comment,,,2018-09-13 08:28:55,2018-09-13 08:28:56,0.054s,PASSED
Statement - apkPath = apkName,,,2018-09-13 08:28:56,2018-09-13 08:28:56,0.020s,PASSED
startApplication,,,2018-09-13 08:28:56,2018-09-13 08:29:31,35.842s,PASSED
delay,,,2018-09-13 08:29:31,2018-09-13 08:29:46,15.026s,PASSED
"Comment - ""If there is a Update TopuUp, click No, Else you can delay for waiting lazyload """,,,2018-09-13 08:29:46,2018-09-13 08:29:46,0.007s,PASSED
Statement - driver = com.kms.katalon.core.mobile.keyword.internal.MobileDriverFactory.getDriver(),,"If there is a Update TopuUp, click No, Else you can delay for waiting lazyload ",2018-09-13 08:29:46,2018-09-13 08:29:46,0.035s,PASSED
Statement - action = new io.appium.java_client.TouchAction(driver),,,2018-09-13 08:29:46,2018-09-13 08:29:47,0.028s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 08:29:47,2018-09-13 08:29:49,2.758s,PASSED
delay,,,2018-09-13 08:29:49,2018-09-13 08:29:57,8.005s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 08:29:57,2018-09-13 08:30:00,2.631s,PASSED
delay,,,2018-09-13 08:30:00,2018-09-13 08:30:08,8.006s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 08:30:08,2018-09-13 08:30:11,2.834s,PASSED
delay,,,2018-09-13 08:30:11,2018-09-13 08:30:19,8.009s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 08:30:19,2018-09-13 08:30:21,2.478s,PASSED
delay,,,2018-09-13 08:30:21,2018-09-13 08:30:29,8.005s,PASSED
waitForElementPresent,,,2018-09-13 08:30:29,2018-09-13 08:30:33,3.563s,PASSED
tap,,,2018-09-13 08:30:33,2018-09-13 08:30:41,8.383s,PASSED
comment,,,2018-09-13 08:30:41,2018-09-13 08:30:41,0.001s,PASSED
comment,,,2018-09-13 08:30:41,2018-09-13 08:30:41,0.000s,PASSED
waitForElementPresent,,Wait until Nomor HP/Nama Pengguna Textbox present,2018-09-13 08:30:41,2018-09-13 08:30:45,4.251s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Nomor HP/Nama Pengguna  with content-desc  to do action  ,2018-09-13 08:30:45,2018-09-13 08:30:49,3.979s,PASSED
setText,,SetText to Nomor HP/Nama Pengguna Textbox,2018-09-13 08:30:49,2018-09-13 08:31:13,23.686s,PASSED
hideKeyboard,,Hide Keyboard,2018-09-13 08:31:13,2018-09-13 08:31:14,1.257s,PASSED
verifyElementText,,Verify Element Nomor HP/Nama Pengguna which has been you set  ,2018-09-13 08:31:14,2018-09-13 08:31:18,3.908s,PASSED
waitForElementPresent,,Wait until Masuk Button  present,2018-09-13 08:31:18,2018-09-13 08:31:22,3.525s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Nomor HP/Nama Pengguna  with content-desc  to do action ,2018-09-13 08:31:22,2018-09-13 08:31:26,4.028s,PASSED
tap,,Click Masuk Button,2018-09-13 08:31:26,2018-09-13 08:31:32,6.008s,PASSED
waitForElementPresent,,Wait until Input Pin Textbox  present,2018-09-13 08:31:32,2018-09-13 08:31:35,2.866s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Pin Textbox  with content-desc  to do action ,2018-09-13 08:31:35,2018-09-13 08:31:38,3.755s,PASSED
tap,,Click Input Pin TextBox,2018-09-13 08:31:38,2018-09-13 08:31:44,5.540s,PASSED
setText,,SetText to PIN Textbox,2018-09-13 08:31:44,2018-09-13 08:32:07,23.004s,PASSED
delay,,,2018-09-13 08:32:07,2018-09-13 08:32:12,5.030s,PASSED
comment,,End Login Test Case,2018-09-13 08:32:12,2018-09-13 08:32:12,0.000s,PASSED
waitForElementPresent,,Wait until HamburgerButton on the Sidebar  present,2018-09-13 08:32:12,2018-09-13 08:32:16,4.104s,PASSED
comment,,,2018-09-13 08:32:16,2018-09-13 08:32:16,0.000s,PASSED
verifyElementAttributeValue,,Verify Element HamburgerButton that have value content desc to do action,2018-09-13 08:32:16,2018-09-13 08:32:21,5.110s,PASSED
tap,,Click Hamburger Button,2018-09-13 08:32:21,2018-09-13 08:32:30,8.248s,PASSED
waitForElementPresent,,,2018-09-13 08:32:30,2018-09-13 08:32:33,3.884s,PASSED
verifyElementAttributeValue,,,2018-09-13 08:32:33,2018-09-13 08:32:40,7.032s,PASSED
tap,,Go to Mesin Kasir Menu,2018-09-13 08:32:40,2018-09-13 08:32:50,9.720s,PASSED
waitForElementPresent,,,2018-09-13 08:32:50,2018-09-13 08:32:55,5.047s,PASSED
verifyElementAttributeValue,,,2018-09-13 08:32:55,2018-09-13 08:32:59,4.044s,PASSED
Statement - For (def index : (0..1)),,ADD PRODUCT to shopping cart,2018-09-13 08:32:59,2018-09-13 08:33:11,11.541s,PASSED
Statement - For (def index : (0..1)),,,2018-09-13 08:33:11,2018-09-13 08:33:23,11.983s,PASSED
waitForElementPresent,,See shopping cart,2018-09-13 08:33:23,2018-09-13 08:33:26,3.144s,PASSED
tap,,,2018-09-13 08:33:26,2018-09-13 08:33:30,4.428s,PASSED
comment,,,2018-09-13 08:33:30,2018-09-13 08:33:30,0.000s,PASSED
waitForElementPresent,,,2018-09-13 08:33:30,2018-09-13 08:33:35,4.674s,PASSED
verifyElementAttributeValue,,,2018-09-13 08:33:35,2018-09-13 08:33:40,4.708s,PASSED
verifyElementVisible,,,2018-09-13 08:33:40,2018-09-13 08:33:45,5.273s,PASSED
waitForElementPresent,,,2018-09-13 08:33:45,2018-09-13 08:33:48,2.690s,PASSED
verifyElementVisible,,,2018-09-13 08:33:48,2018-09-13 08:33:52,4.078s,PASSED
verifyElementAttributeValue,,,2018-09-13 08:33:52,2018-09-13 08:33:56,3.971s,PASSED
closeApplication,,,2018-09-13 08:33:56,2018-09-13 08:34:03,7.119s,PASSED
,,,,,,
Test Cases/Release 3 - Squad Hades/Sprint 1/Story 1770 - Additional Biaya Tambahan in shoopping cart/TC 2 - Click X button from Biaya Tambahan field to Cancel and check contain,,,2018-09-13 08:34:03,2018-09-13 08:40:49,6m - 46.488s,PASSED
comment,,,2018-09-13 08:34:03,2018-09-13 08:34:03,0.004s,PASSED
Statement - apkPath = apkName,,,2018-09-13 08:34:03,2018-09-13 08:34:03,0.002s,PASSED
startApplication,,,2018-09-13 08:34:03,2018-09-13 08:34:38,34.431s,PASSED
delay,,,2018-09-13 08:34:38,2018-09-13 08:34:53,15.011s,PASSED
"Comment - ""If there is a Update TopuUp, click No, Else you can delay for waiting lazyload """,,,2018-09-13 08:34:53,2018-09-13 08:34:53,0.000s,PASSED
Statement - driver = com.kms.katalon.core.mobile.keyword.internal.MobileDriverFactory.getDriver(),,"If there is a Update TopuUp, click No, Else you can delay for waiting lazyload ",2018-09-13 08:34:53,2018-09-13 08:34:53,0.000s,PASSED
Statement - action = new io.appium.java_client.TouchAction(driver),,,2018-09-13 08:34:53,2018-09-13 08:34:53,0.000s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 08:34:53,2018-09-13 08:34:55,2.605s,PASSED
delay,,,2018-09-13 08:34:55,2018-09-13 08:35:03,8.003s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 08:35:03,2018-09-13 08:35:06,2.510s,PASSED
delay,,,2018-09-13 08:35:06,2018-09-13 08:35:14,8.004s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 08:35:14,2018-09-13 08:35:16,2.638s,PASSED
delay,,,2018-09-13 08:35:16,2018-09-13 08:35:24,8.004s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 08:35:24,2018-09-13 08:35:27,2.620s,PASSED
delay,,,2018-09-13 08:35:27,2018-09-13 08:35:35,8.004s,PASSED
waitForElementPresent,,,2018-09-13 08:35:35,2018-09-13 08:35:38,2.941s,PASSED
tap,,,2018-09-13 08:35:38,2018-09-13 08:35:48,9.905s,PASSED
comment,,,2018-09-13 08:35:48,2018-09-13 08:35:48,0.000s,PASSED
comment,,,2018-09-13 08:35:48,2018-09-13 08:35:48,0.000s,PASSED
waitForElementPresent,,Wait until Nomor HP/Nama Pengguna Textbox present,2018-09-13 08:35:48,2018-09-13 08:35:52,3.812s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Nomor HP/Nama Pengguna  with content-desc  to do action  ,2018-09-13 08:35:52,2018-09-13 08:35:56,4.505s,PASSED
setText,,SetText to Nomor HP/Nama Pengguna Textbox,2018-09-13 08:35:56,2018-09-13 08:36:23,26.410s,PASSED
hideKeyboard,,Hide Keyboard,2018-09-13 08:36:23,2018-09-13 08:36:24,1.051s,PASSED
verifyElementText,,Verify Element Nomor HP/Nama Pengguna which has been you set  ,2018-09-13 08:36:24,2018-09-13 08:36:28,4.342s,PASSED
waitForElementPresent,,Wait until Masuk Button  present,2018-09-13 08:36:28,2018-09-13 08:36:32,3.578s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Nomor HP/Nama Pengguna  with content-desc  to do action ,2018-09-13 08:36:32,2018-09-13 08:36:36,4.030s,PASSED
tap,,Click Masuk Button,2018-09-13 08:36:36,2018-09-13 08:36:41,5.102s,PASSED
waitForElementPresent,,Wait until Input Pin Textbox  present,2018-09-13 08:36:41,2018-09-13 08:36:45,4.146s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Pin Textbox  with content-desc  to do action ,2018-09-13 08:36:45,2018-09-13 08:36:49,3.873s,PASSED
tap,,Click Input Pin TextBox,2018-09-13 08:36:49,2018-09-13 08:36:54,4.882s,PASSED
setText,,SetText to PIN Textbox,2018-09-13 08:36:54,2018-09-13 08:37:14,20.840s,PASSED
delay,,,2018-09-13 08:37:14,2018-09-13 08:37:20,5.005s,PASSED
comment,,End Login Test Case,2018-09-13 08:37:20,2018-09-13 08:37:20,0.000s,PASSED
waitForElementPresent,,Wait until HamburgerButton on the Sidebar  present,2018-09-13 08:37:20,2018-09-13 08:37:22,2.105s,PASSED
comment,,,2018-09-13 08:37:22,2018-09-13 08:37:22,0.000s,PASSED
verifyElementAttributeValue,,Verify Element HamburgerButton that have value content desc to do action,2018-09-13 08:37:22,2018-09-13 08:37:27,5.310s,PASSED
tap,,Click Hamburger Button,2018-09-13 08:37:27,2018-09-13 08:37:32,5.289s,PASSED
waitForElementPresent,,,2018-09-13 08:37:32,2018-09-13 08:37:37,4.485s,PASSED
verifyElementAttributeValue,,,2018-09-13 08:37:37,2018-09-13 08:37:41,4.512s,PASSED
tap,,Go to Mesin Kasir Menu,2018-09-13 08:37:41,2018-09-13 08:37:46,4.690s,PASSED
waitForElementPresent,,,2018-09-13 08:37:46,2018-09-13 08:37:53,7.432s,PASSED
verifyElementAttributeValue,,,2018-09-13 08:37:53,2018-09-13 08:37:58,4.303s,PASSED
Statement - For (def index : (0..1)),,ADD PRODUCT to shopping cart,2018-09-13 08:37:58,2018-09-13 08:38:09,11.622s,PASSED
Statement - For (def index : (0..1)),,,2018-09-13 08:38:09,2018-09-13 08:38:21,11.688s,PASSED
waitForElementPresent,,See shopping cart,2018-09-13 08:38:21,2018-09-13 08:38:25,3.619s,PASSED
tap,,,2018-09-13 08:38:25,2018-09-13 08:38:29,4.436s,PASSED
comment,,,2018-09-13 08:38:29,2018-09-13 08:38:29,0.000s,PASSED
waitForElementPresent,,,2018-09-13 08:38:29,2018-09-13 08:38:34,4.655s,PASSED
verifyElementAttributeValue,,,2018-09-13 08:38:34,2018-09-13 08:38:38,4.081s,PASSED
verifyElementVisible,,,2018-09-13 08:38:38,2018-09-13 08:38:42,4.011s,PASSED
waitForElementPresent,,,2018-09-13 08:38:42,2018-09-13 08:38:46,3.987s,PASSED
verifyElementAttributeValue,,,2018-09-13 08:38:46,2018-09-13 08:38:54,8.069s,PASSED
tap,,,2018-09-13 08:38:54,2018-09-13 08:39:02,8.432s,PASSED
waitForElementPresent,,,2018-09-13 08:39:02,2018-09-13 08:39:06,4.250s,PASSED
verifyElementAttributeValue,,,2018-09-13 08:39:06,2018-09-13 08:39:12,5.280s,PASSED
tap,,,2018-09-13 08:39:12,2018-09-13 08:39:22,9.822s,PASSED
waitForElementPresent,,,2018-09-13 08:39:22,2018-09-13 08:39:26,4.422s,PASSED
verifyElementAttributeValue,,,2018-09-13 08:39:26,2018-09-13 08:39:33,7.179s,PASSED
tap,,,2018-09-13 08:39:33,2018-09-13 08:39:41,8.082s,PASSED
waitForElementPresent,,,2018-09-13 08:39:41,2018-09-13 08:39:44,2.818s,PASSED
verifyElementAttributeValue,,,2018-09-13 08:39:44,2018-09-13 08:39:49,5.116s,PASSED
setText,,,2018-09-13 08:39:49,2018-09-13 08:40:04,14.988s,PASSED
hideKeyboard,,,2018-09-13 08:40:04,2018-09-13 08:40:06,1.351s,PASSED
waitForElementPresent,,,2018-09-13 08:40:06,2018-09-13 08:40:09,3.845s,PASSED
verifyElementAttributeValue,,,2018-09-13 08:40:09,2018-09-13 08:40:13,3.955s,PASSED
tap,,,2018-09-13 08:40:13,2018-09-13 08:40:18,5.101s,PASSED
waitForElementPresent,,,2018-09-13 08:40:18,2018-09-13 08:40:22,3.926s,PASSED
verifyElementAttributeValue,,,2018-09-13 08:40:22,2018-09-13 08:40:27,4.219s,PASSED
tap,,,2018-09-13 08:40:27,2018-09-13 08:40:31,4.795s,PASSED
waitForElementPresent,,,2018-09-13 08:40:31,2018-09-13 08:40:35,3.269s,PASSED
verifyElementVisible,,,2018-09-13 08:40:35,2018-09-13 08:40:39,4.134s,PASSED
verifyElementAttributeValue,,,2018-09-13 08:40:39,2018-09-13 08:40:43,3.911s,PASSED
closeApplication,,,2018-09-13 08:40:43,2018-09-13 08:40:49,6.636s,PASSED
,,,,,,
