Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint 2,,,2018-02-07 09:51:35,2018-02-07 09:56:13,4m - 38.062s,PASSED
,,,,,,
Test Cases/27 - TC - All,,Detail Product,2018-02-07 09:51:35,2018-02-07 09:52:45,1m - 9.357s,PASSED
comment,,,2018-02-07 09:51:36,2018-02-07 09:51:36,0.164s,PASSED
startApplication,,Step 1 - [Melakukan Kelola Stock],2018-02-07 09:51:36,2018-02-07 09:51:54,18.065s,PASSED
tap,,"Mengklik \""Daftar Sekarang\"" untuk masuk ke halaman Home/Beranda",2018-02-07 09:51:54,2018-02-07 09:52:01,6.973s,PASSED
tap,,Mengklik Text Box untuk mengisi Nomor HP/Nama Pengguna,2018-02-07 09:52:01,2018-02-07 09:52:01,0.002s,NOT_RUN
setText,,"Megisi inputan dengan Nama Pengguna \""Yessi\""",2018-02-07 09:52:01,2018-02-07 09:52:01,0.002s,NOT_RUN
hideKeyboard,,Hide Keyboard Device,2018-02-07 09:52:01,2018-02-07 09:52:01,0.001s,NOT_RUN
tap,,Mengklik Button Masuk,2018-02-07 09:52:01,2018-02-07 09:52:01,0.002s,NOT_RUN
waitForElementPresent,,Menunggu action button masuk hingga selesai untuk masuk ke action Input PIN,2018-02-07 09:52:01,2018-02-07 09:52:01,0.001s,NOT_RUN
tap,,Mengklik Text Field Pin,2018-02-07 09:52:01,2018-02-07 09:52:01,0.001s,NOT_RUN
setText,,Menginput PIN Pengguna dengan 6 digit,2018-02-07 09:52:01,2018-02-07 09:52:01,0.001s,NOT_RUN
waitForElementPresent,,Menunggu hingga button sebelum Humburger button di klik,2018-02-07 09:52:01,2018-02-07 09:52:05,3.597s,PASSED
tap,,"Mengklik Hamburger Button kemdian memilih Operasional untuk masuk ke halaman Kasir, Stock, Pengeluaran dan Rincian",2018-02-07 09:52:05,2018-02-07 09:52:06,0.548s,PASSED
tap,,"Mengklik \""Operasional\"" untuk bisa direct ke screen Stock",2018-02-07 09:52:06,2018-02-07 09:52:08,2.410s,PASSED
tap,,"Mengklik \""Stok Tabbar\"" untuk bisa ke screen Stock",2018-02-07 09:52:08,2018-02-07 09:52:11,2.753s,PASSED
Statement - For (def index : (0..5)),,,2018-02-07 09:52:11,2018-02-07 09:52:15,4.247s,PASSED
tap,,,2018-02-07 09:52:15,2018-02-07 09:52:16,0.918s,PASSED
setText,,,2018-02-07 09:52:16,2018-02-07 09:52:27,11.074s,PASSED
getText,,,2018-02-07 09:52:27,2018-02-07 09:52:28,0.857s,PASSED
tap,,,2018-02-07 09:52:28,2018-02-07 09:52:30,2.666s,PASSED
delay,,,2018-02-07 09:52:30,2018-02-07 09:52:35,5.012s,PASSED
swipe,,,2018-02-07 09:52:35,2018-02-07 09:52:36,0.635s,PASSED
swipe,,,2018-02-07 09:52:36,2018-02-07 09:52:37,0.618s,PASSED
delay,,,2018-02-07 09:52:37,2018-02-07 09:52:42,5.003s,PASSED
tap,,,2018-02-07 09:52:42,2018-02-07 09:52:42,0.591s,PASSED
waitForElementPresent,,,2018-02-07 09:52:42,2018-02-07 09:52:43,0.978s,PASSED
tap,,,2018-02-07 09:52:43,2018-02-07 09:52:44,0.814s,PASSED
swipe,,,2018-02-07 09:52:44,2018-02-07 09:52:45,0.567s,PASSED
comment,,,2018-02-07 09:52:45,2018-02-07 09:52:45,0.002s,PASSED
,,,,,,
Test Cases/46 - TC - All,,Change Product Info,2018-02-07 09:52:45,2018-02-07 09:56:10,3m - 25.198s,PASSED
comment,,,2018-02-07 09:52:45,2018-02-07 09:52:45,0.002s,PASSED
tap,,,2018-02-07 09:52:45,2018-02-07 09:52:47,1.557s,PASSED
Statement - For (def index : (0..5)),,,2018-02-07 09:52:47,2018-02-07 09:52:57,10.622s,PASSED
Statement - For (def index : (0..10)),,,2018-02-07 09:52:57,2018-02-07 09:53:12,15.225s,PASSED
tap,,,2018-02-07 09:53:12,2018-02-07 09:53:14,1.425s,PASSED
setText,,,2018-02-07 09:53:14,2018-02-07 09:53:32,17.743s,PASSED
clearText,,,2018-02-07 09:53:32,2018-02-07 09:53:37,5.356s,PASSED
setText,,,2018-02-07 09:53:37,2018-02-07 09:53:54,17.514s,PASSED
hideKeyboard,,,2018-02-07 09:53:54,2018-02-07 09:53:55,1.009s,PASSED
tap,,,2018-02-07 09:53:55,2018-02-07 09:53:56,1.029s,PASSED
setText,,,2018-02-07 09:53:56,2018-02-07 09:54:10,13.442s,PASSED
verifyElementText,,,2018-02-07 09:54:10,2018-02-07 09:54:11,1.039s,PASSED
getText,,,2018-02-07 09:54:11,2018-02-07 09:54:11,0.424s,PASSED
hideKeyboard,,,2018-02-07 09:54:11,2018-02-07 09:54:12,0.612s,PASSED
pressBack,,,2018-02-07 09:54:12,2018-02-07 09:54:13,0.692s,PASSED
tap,,,2018-02-07 09:54:13,2018-02-07 09:54:14,1.451s,PASSED
comment,,Manage Kategori,2018-02-07 09:54:14,2018-02-07 09:54:14,0.001s,PASSED
tap,,Klik Pilih Kategori,2018-02-07 09:54:14,2018-02-07 09:54:16,1.598s,PASSED
tap,,Klik Pilih Kategori,2018-02-07 09:54:16,2018-02-07 09:54:17,1.084s,PASSED
scrollToText,,Klik Pengaturan Kategori,2018-02-07 09:54:17,2018-02-07 09:54:27,9.700s,PASSED
tap,,,2018-02-07 09:54:27,2018-02-07 09:54:27,0.489s,PASSED
delay,,,2018-02-07 09:54:27,2018-02-07 09:54:32,5.001s,PASSED
Statement - For (def index : (0..4)),,Looping Toogle Kategori Elemen 1,2018-02-07 09:54:32,2018-02-07 09:54:35,3.416s,PASSED
