Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Story 26,,,2018-03-15 15:24:57,2018-03-15 15:35:34,10m - 37.109s,FAILED
,,,,,,
Test Cases/Story 26 -Kelola Stok Final/TC 1,,All Search Product,2018-03-15 15:24:58,2018-03-15 15:26:45,1m - 47.448s,PASSED
comment,,,2018-03-15 15:24:58,2018-03-15 15:24:58,0.050s,PASSED
startApplication,,Step 1 - [Melakukan Kelola Stock],2018-03-15 15:24:58,2018-03-15 15:25:47,48.820s,PASSED
verifyElementExist,,,2018-03-15 15:25:47,2018-03-15 15:25:57,9.714s,PASSED
tap,,"Mengklik \""Daftar Sekarang\"" untuk masuk ke halaman Home/Beranda",2018-03-15 15:25:57,2018-03-15 15:26:06,8.873s,PASSED
waitForElementPresent,,Menunggu hingga button sebelum Humburger button di klik,2018-03-15 15:26:06,2018-03-15 15:26:14,8.811s,PASSED
tap,,"Mengklik Hamburger Button kemdian memilih Operasional untuk masuk ke halaman Kasir, Stock, Pengeluaran dan Rincian",2018-03-15 15:26:14,2018-03-15 15:26:24,9.722s,PASSED
tap,,"Mengklik \""Operasional\"" untuk bisa direct ke screen Stock",2018-03-15 15:26:24,2018-03-15 15:26:31,6.965s,PASSED
tap,,"Mengklik \""Stok Tabbar\"" untuk bisa ke screen Stock",2018-03-15 15:26:31,2018-03-15 15:26:40,9.006s,PASSED
delay,,,2018-03-15 15:26:40,2018-03-15 15:26:45,5.042s,PASSED
,,,,,,
Test Cases/Story 26 -Kelola Stok Final/TC 2,,Search by selected Product Category,2018-03-15 15:26:45,2018-03-15 15:28:10,1m - 24.435s,PASSED
waitForElementPresent,,"Menunggu hingga \""Stok Tabbar\"" selesai kemudian melakukan action Drop Down Semua Kategori ",2018-03-15 15:26:46,2018-03-15 15:26:53,7.158s,PASSED
tap,,"Mengklik Drop Down Semua Kategori yang ada pada \""Stok Tabbar\""",2018-03-15 15:26:53,2018-03-15 15:27:01,8.182s,PASSED
waitForElementPresent,,,2018-03-15 15:27:01,2018-03-15 15:27:07,6.144s,PASSED
tap,,Memilih Kategori pada Elemen ke dua,2018-03-15 15:27:07,2018-03-15 15:27:13,5.980s,PASSED
tap,,"Melakukan action Klik \""Terapkan\"" button untuk menerapkan kategori yang di pilih",2018-03-15 15:27:13,2018-03-15 15:27:21,8.252s,PASSED
tap,,"Mengklik lagi Drop Down Semua Kategori yang ada pada \""Stok Tabbar\""",2018-03-15 15:27:21,2018-03-15 15:27:29,7.988s,PASSED
scrollToText,,"Mencari kategori dengan text \""Makanan\""",2018-03-15 15:27:29,2018-03-15 15:27:49,19.557s,PASSED
tap,,"Memilih Kategori pada dengan text \""Makanan\""",2018-03-15 15:27:49,2018-03-15 15:27:57,8.682s,PASSED
verifyElementNotChecked,,Melakukan Verify Element yang telah di pilih,2018-03-15 15:27:57,2018-03-15 15:28:03,5.591s,PASSED
