Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Story 35 - Tambah Barang,,,2018-07-13 14:18:07,2018-07-13 14:33:25,15m - 18.355s,FAILED
,,,,,,
Test Cases/Story 35 and 921 -Tambah Barang/35 TC 1,,Display Tambah Barang Form,2018-07-13 14:18:08,2018-07-13 14:23:21,5m - 13.137s,PASSED
comment,,,2018-07-13 14:18:08,2018-07-13 14:18:08,0.043s,PASSED
comment,,,2018-07-13 14:18:08,2018-07-13 14:18:08,0.007s,PASSED
callTestCase,,,2018-07-13 14:18:08,2018-07-13 14:23:07,4m - 59.071s,PASSED
waitForElementPresent,,,2018-07-13 14:23:07,2018-07-13 14:23:10,3.028s,PASSED
verifyElementAttributeValue,,,2018-07-13 14:23:10,2018-07-13 14:23:14,4.014s,PASSED
tap,,,2018-07-13 14:23:14,2018-07-13 14:23:21,6.756s,PASSED
,,,,,,
Test Cases/Story 35 and 921 -Tambah Barang/35 TC 2,,Increase or decrease product stock,2018-07-13 14:23:21,2018-07-13 14:27:35,4m - 14.008s,PASSED
comment,,,2018-07-13 14:23:21,2018-07-13 14:23:21,0.004s,PASSED
Statement - For (def index : (0..10)),,,2018-07-13 14:23:21,2018-07-13 14:26:11,2m - 49.452s,PASSED
Statement - For (def index : (0..5)),,,2018-07-13 14:26:11,2018-07-13 14:27:35,1m - 24.254s,PASSED
,,,,,,
Test Cases/Story 35 and 921 -Tambah Barang/35 TC 3,,user update stock when specifies stock = -(minus),2018-07-13 14:27:35,2018-07-13 14:28:51,1m - 15.801s,PASSED
comment,,,2018-07-13 14:27:35,2018-07-13 14:27:35,0.001s,PASSED
waitForElementPresent,,,2018-07-13 14:27:35,2018-07-13 14:27:42,7.122s,PASSED
verifyElementAttributeValue,,,2018-07-13 14:27:42,2018-07-13 14:27:46,3.915s,PASSED
clearText,,,2018-07-13 14:27:46,2018-07-13 14:27:52,5.867s,PASSED
setText,,,2018-07-13 14:27:52,2018-07-13 14:28:09,16.721s,PASSED
hideKeyboard,,,2018-07-13 14:28:09,2018-07-13 14:28:10,1.301s,PASSED
verifyElementAttributeValue,,,2018-07-13 14:28:10,2018-07-13 14:28:18,7.855s,PASSED
clearText,,,2018-07-13 14:28:18,2018-07-13 14:28:27,9.215s,PASSED
setText,,,2018-07-13 14:28:27,2018-07-13 14:28:45,17.864s,PASSED
hideKeyboard,,,2018-07-13 14:28:45,2018-07-13 14:28:46,1.324s,PASSED
verifyElementAttributeValue,,,2018-07-13 14:28:46,2018-07-13 14:28:51,4.385s,PASSED
comment,,,2018-07-13 14:28:51,2018-07-13 14:28:51,0.003s,PASSED
,,,,,,
Test Cases/Story 35 and 921 -Tambah Barang/35 TC 4,,Display Pick Category,2018-07-13 14:28:51,2018-07-13 14:29:37,46.773s,PASSED
comment,,,2018-07-13 14:28:51,2018-07-13 14:28:51,0.003s,PASSED
waitForElementPresent,,,2018-07-13 14:28:51,2018-07-13 14:28:58,7.388s,PASSED
verifyElementAttributeValue,,,2018-07-13 14:28:58,2018-07-13 14:29:03,4.548s,PASSED
clearText,,,2018-07-13 14:29:03,2018-07-13 14:29:08,5.659s,PASSED
setText,,,2018-07-13 14:29:08,2018-07-13 14:29:31,22.293s,PASSED
hideKeyboard,,,2018-07-13 14:29:31,2018-07-13 14:29:32,1.434s,PASSED
verifyElementAttributeValue,,,2018-07-13 14:29:32,2018-07-13 14:29:37,5.304s,PASSED
,,,,,,
Test Cases/Story 35 and 921 -Tambah Barang/35 TC 5,,Pick Category,2018-07-13 14:29:38,2018-07-13 14:30:11,33.915s,PASSED
comment,,,2018-07-13 14:29:38,2018-07-13 14:29:38,0.001s,PASSED
waitForElementPresent,,,2018-07-13 14:29:38,2018-07-13 14:29:40,2.643s,PASSED
verifyElementAttributeValue,,,2018-07-13 14:29:40,2018-07-13 14:29:44,3.925s,PASSED
clearText,,,2018-07-13 14:29:44,2018-07-13 14:29:51,6.385s,PASSED
setText,,,2018-07-13 14:29:51,2018-07-13 14:30:06,15.057s,PASSED
hideKeyboard,,,2018-07-13 14:30:06,2018-07-13 14:30:07,1.377s,PASSED
verifyElementAttributeValue,,,2018-07-13 14:30:07,2018-07-13 14:30:11,4.347s,PASSED
,,,,,,
Test Cases/Story 35 and 921 -Tambah Barang/35 TC 6,,Input Harga Jual with - (minus),2018-07-13 14:30:11,2018-07-13 14:31:10,58.497s,PASSED
comment,,,2018-07-13 14:30:12,2018-07-13 14:30:12,0.001s,PASSED
waitForElementPresent,,,2018-07-13 14:30:12,2018-07-13 14:30:15,3.878s,PASSED
verifyElementAttributeValue,,,2018-07-13 14:30:15,2018-07-13 14:30:23,8.021s,PASSED
tap,,,2018-07-13 14:30:23,2018-07-13 14:30:28,4.919s,PASSED
