Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BTPNAP-26 Kelola Stok,,,2017-12-05 08:40:25,2017-12-05 08:40:29,4.573s,FAILED
,,,,,,
Test Cases/TC-1,,BTPNAP 26 - Stock - All Search Product,2017-12-05 08:40:25,2017-12-05 08:40:26,0.940s,FAILED
startApplication,,,2017-12-05 08:40:26,2017-12-05 08:40:26,0.241s,FAILED
,,,,,,
Test Cases/TC-2,,,2017-12-05 08:40:26,2017-12-05 08:40:27,0.416s,FAILED
tap,,,2017-12-05 08:40:26,2017-12-05 08:40:27,0.134s,FAILED
,,,,,,
Test Cases/TC-3,,,2017-12-05 08:40:27,2017-12-05 08:40:27,0.310s,FAILED
tap,,,2017-12-05 08:40:27,2017-12-05 08:40:27,0.028s,FAILED
,,,,,,
Test Cases/TC-4,,,2017-12-05 08:40:27,2017-12-05 08:40:27,0.216s,FAILED
clearText,,,2017-12-05 08:40:27,2017-12-05 08:40:27,0.037s,FAILED
,,,,,,
Test Cases/TC-5,,,2017-12-05 08:40:27,2017-12-05 08:40:27,0.216s,FAILED
clearText,,,2017-12-05 08:40:27,2017-12-05 08:40:27,0.032s,FAILED
,,,,,,
Test Cases/TC-6,,,2017-12-05 08:40:28,2017-12-05 08:40:28,0.162s,FAILED
clearText,,,2017-12-05 08:40:28,2017-12-05 08:40:28,0.016s,FAILED
,,,,,,
Test Cases/TC-7,,,2017-12-05 08:40:28,2017-12-05 08:40:28,0.285s,FAILED
clearText,,,2017-12-05 08:40:28,2017-12-05 08:40:28,0.022s,FAILED
,,,,,,
Test Cases/TC-8,,,2017-12-05 08:40:28,2017-12-05 08:40:28,0.217s,FAILED
clearText,,,2017-12-05 08:40:28,2017-12-05 08:40:28,0.031s,FAILED
,,,,,,
Test Cases/TC-9,,,2017-12-05 08:40:28,2017-12-05 08:40:29,0.251s,FAILED
tap,,,2017-12-05 08:40:29,2017-12-05 08:40:29,0.024s,FAILED
,,,,,,
Test Cases/TC-10,,,2017-12-05 08:40:29,2017-12-05 08:40:29,0.244s,FAILED
swipe,,,2017-12-05 08:40:29,2017-12-05 08:40:29,0.068s,FAILED
,,,,,,
Test Cases/TC-11,,,2017-12-05 08:40:29,2017-12-05 08:40:29,0.246s,FAILED
delay,,,2017-12-05 08:40:29,2017-12-05 08:40:29,0.032s,PASSED
tap,,,2017-12-05 08:40:29,2017-12-05 08:40:29,0.025s,FAILED
