Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Story 1770 - Additional Biaya Tambahan in shoopping cart,,,2018-09-13 11:27:32,2018-09-13 12:09:05,41m - 33.608s,FAILED
,,,,,,
Test Cases/Release 3 - Squad Hades/Sprint 1/Story 1770 - Additional Biaya Tambahan in shoopping cart/TC 1 - View Biaya tambahan field and button in shopping cart,,,2018-09-13 11:27:32,2018-09-13 11:32:57,5m - 24.281s,PASSED
comment,,,2018-09-13 11:27:33,2018-09-13 11:27:33,0.050s,PASSED
Statement - apkPath = apkName,,,2018-09-13 11:27:33,2018-09-13 11:27:33,0.015s,PASSED
startApplication,,,2018-09-13 11:27:33,2018-09-13 11:28:16,43.424s,PASSED
delay,,,2018-09-13 11:28:16,2018-09-13 11:28:31,15.017s,PASSED
"Comment - ""If there is a Update TopuUp, click No, Else you can delay for waiting lazyload """,,,2018-09-13 11:28:31,2018-09-13 11:28:31,0.003s,PASSED
Statement - driver = com.kms.katalon.core.mobile.keyword.internal.MobileDriverFactory.getDriver(),,"If there is a Update TopuUp, click No, Else you can delay for waiting lazyload ",2018-09-13 11:28:31,2018-09-13 11:28:31,0.016s,PASSED
Statement - action = new io.appium.java_client.TouchAction(driver),,,2018-09-13 11:28:31,2018-09-13 11:28:31,0.007s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 11:28:31,2018-09-13 11:28:34,2.540s,PASSED
delay,,,2018-09-13 11:28:34,2018-09-13 11:28:42,8.010s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 11:28:42,2018-09-13 11:28:45,3.105s,PASSED
delay,,,2018-09-13 11:28:45,2018-09-13 11:28:53,8.011s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 11:28:53,2018-09-13 11:28:56,2.886s,PASSED
delay,,,2018-09-13 11:28:56,2018-09-13 11:29:04,8.008s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 11:29:04,2018-09-13 11:29:06,2.289s,PASSED
delay,,,2018-09-13 11:29:06,2018-09-13 11:29:14,8.006s,PASSED
waitForElementPresent,,,2018-09-13 11:29:14,2018-09-13 11:29:18,3.610s,PASSED
tap,,,2018-09-13 11:29:18,2018-09-13 11:29:24,6.570s,PASSED
comment,,,2018-09-13 11:29:24,2018-09-13 11:29:24,0.005s,PASSED
comment,,,2018-09-13 11:29:24,2018-09-13 11:29:24,0.008s,PASSED
waitForElementPresent,,Wait until Nomor HP/Nama Pengguna Textbox present,2018-09-13 11:29:24,2018-09-13 11:29:29,4.999s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Nomor HP/Nama Pengguna  with content-desc  to do action  ,2018-09-13 11:29:29,2018-09-13 11:29:33,4.113s,PASSED
setText,,SetText to Nomor HP/Nama Pengguna Textbox,2018-09-13 11:29:33,2018-09-13 11:30:01,27.192s,PASSED
hideKeyboard,,Hide Keyboard,2018-09-13 11:30:01,2018-09-13 11:30:02,1.147s,PASSED
verifyElementText,,Verify Element Nomor HP/Nama Pengguna which has been you set  ,2018-09-13 11:30:02,2018-09-13 11:30:06,3.875s,PASSED
waitForElementPresent,,Wait until Masuk Button  present,2018-09-13 11:30:06,2018-09-13 11:30:09,2.938s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Nomor HP/Nama Pengguna  with content-desc  to do action ,2018-09-13 11:30:09,2018-09-13 11:30:13,4.035s,PASSED
tap,,Click Masuk Button,2018-09-13 11:30:13,2018-09-13 11:30:19,6.111s,PASSED
