Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BTPNAP-26 Kelola Stok,,,2017-11-24 17:17:15,2017-11-24 17:17:19,3.713s,FAILED
,,,,,,
Test Cases/TC-1,,BTPNAP 26 - Stock - All Search Product,2017-11-24 17:17:15,2017-11-24 17:17:16,0.804s,FAILED
startApplication,,,2017-11-24 17:17:16,2017-11-24 17:17:16,0.303s,FAILED
,,,,,,
Test Cases/TC-2,,,2017-11-24 17:17:16,2017-11-24 17:17:17,0.293s,FAILED
tap,,,2017-11-24 17:17:16,2017-11-24 17:17:17,0.089s,FAILED
,,,,,,
Test Cases/TC-3,,,2017-11-24 17:17:17,2017-11-24 17:17:17,0.145s,FAILED
tap,,,2017-11-24 17:17:17,2017-11-24 17:17:17,0.007s,FAILED
,,,,,,
Test Cases/TC-4,,,2017-11-24 17:17:17,2017-11-24 17:17:17,0.241s,FAILED
clearText,,,2017-11-24 17:17:17,2017-11-24 17:17:17,0.041s,FAILED
,,,,,,
Test Cases/TC-5,,,2017-11-24 17:17:17,2017-11-24 17:17:17,0.165s,FAILED
clearText,,,2017-11-24 17:17:17,2017-11-24 17:17:17,0.003s,FAILED
,,,,,,
Test Cases/TC-6,,,2017-11-24 17:17:17,2017-11-24 17:17:17,0.147s,FAILED
clearText,,,2017-11-24 17:17:17,2017-11-24 17:17:17,0.010s,FAILED
,,,,,,
Test Cases/TC-7,,,2017-11-24 17:17:18,2017-11-24 17:17:18,0.178s,FAILED
clearText,,,2017-11-24 17:17:18,2017-11-24 17:17:18,0.006s,FAILED
,,,,,,
Test Cases/TC-8,,,2017-11-24 17:17:18,2017-11-24 17:17:18,0.147s,FAILED
clearText,,,2017-11-24 17:17:18,2017-11-24 17:17:18,0.013s,FAILED
,,,,,,
Test Cases/TC-9,,,2017-11-24 17:17:18,2017-11-24 17:17:18,0.199s,FAILED
tap,,,2017-11-24 17:17:18,2017-11-24 17:17:18,0.027s,FAILED
,,,,,,
Test Cases/TC-10,,,2017-11-24 17:17:18,2017-11-24 17:17:18,0.188s,FAILED
swipe,,,2017-11-24 17:17:18,2017-11-24 17:17:18,0.032s,FAILED
,,,,,,
Test Cases/TC-11,,,2017-11-24 17:17:18,2017-11-24 17:17:19,0.232s,FAILED
delay,,,2017-11-24 17:17:19,2017-11-24 17:17:19,0.041s,PASSED
tap,,,2017-11-24 17:17:19,2017-11-24 17:17:19,0.023s,FAILED
