Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint 3,,,2018-03-01 07:00:00,2018-03-01 07:02:35,2m - 35.165s,FAILED
,,,,,,
Test Cases/Sprint 3/40 - TC - All,,View Pengeluaran,2018-03-01 07:00:00,2018-03-01 07:00:56,55.560s,FAILED
comment,,,2018-03-01 07:00:01,2018-03-01 07:00:01,0.047s,PASSED
"Statement - apkPath = com.kms.katalon.core.util.internal.PathUtil.relativeToAbsolutePath(apkName, com.kms.katalon.core.configuration.RunConfiguration.getProjectDir())",,Step 1 - [Melakukan Kelola Stock],2018-03-01 07:00:01,2018-03-01 07:00:01,0.011s,PASSED
startApplication,,,2018-03-01 07:00:01,2018-03-01 07:00:29,28.564s,PASSED
tap,,"Mengklik \""Daftar Sekarang\"" untuk masuk ke halaman Home/Beranda",2018-03-01 07:00:29,2018-03-01 07:00:37,7.334s,PASSED
tap,,Mengklik Text Box untuk mengisi Nomor HP/Nama Pengguna,2018-03-01 07:00:37,2018-03-01 07:00:37,0.006s,NOT_RUN
setText,,"Megisi inputan dengan Nama Pengguna \""Yessi\""",2018-03-01 07:00:37,2018-03-01 07:00:37,0.008s,NOT_RUN
hideKeyboard,,Hide Keyboard Device,2018-03-01 07:00:37,2018-03-01 07:00:37,0.004s,NOT_RUN
tap,,Mengklik Button Masuk,2018-03-01 07:00:37,2018-03-01 07:00:37,0.010s,NOT_RUN
waitForElementPresent,,Menunggu action button masuk hingga selesai untuk masuk ke action Input PIN,2018-03-01 07:00:37,2018-03-01 07:00:37,0.002s,NOT_RUN
tap,,Mengklik Text Field Pin,2018-03-01 07:00:37,2018-03-01 07:00:37,0.002s,NOT_RUN
setText,,Menginput PIN Pengguna dengan 6 digit,2018-03-01 07:00:37,2018-03-01 07:00:37,0.002s,NOT_RUN
waitForElementPresent,,Menunggu hingga button sebelum Humburger button di klik,2018-03-01 07:00:37,2018-03-01 07:00:41,3.927s,PASSED
tap,,"Mengklik Hamburger Button kemdian memilih Operasional untuk masuk ke halaman Kasir, Stock, Pengeluaran dan Rincian",2018-03-01 07:00:41,2018-03-01 07:00:41,0.607s,PASSED
tap,,"Mengklik \""Operasional\"" untuk bisa direct ke screen Stock",2018-03-01 07:00:41,2018-03-01 07:00:43,1.792s,PASSED
tap,,Click Navbar 'Pengeluaran',2018-03-01 07:00:43,2018-03-01 07:00:45,2.439s,PASSED
delay,,,2018-03-01 07:00:45,2018-03-01 07:00:50,5.060s,PASSED
tap,,Klik Drop Down Semua Kategori,2018-03-01 07:00:50,2018-03-01 07:00:56,5.098s,FAILED
,,,,,,
