Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Story 1798 - Pengaturan Toko screen,,,2018-09-07 10:02:43,2018-09-07 10:02:45,1.529s,ERROR
,,,,,,
Test Cases/Release 3 - Squad Hades/Sprint 1/Story 1798 - Pengaturan Toko screen/TC 1- View Pengaturan Toko screen and check contain,,,2018-09-07 10:02:44,2018-09-07 10:02:44,0.197s,ERROR
,,,,,,
Test Cases/Release 3 - Squad Hades/Sprint 1/Story 1798 - Pengaturan Toko screen/TC 2 - Click Back button from apps,,,2018-09-07 10:02:44,2018-09-07 10:02:45,0.273s,ERROR
,,,,,,
Test Cases/Release 3 - Squad Hades/Sprint 1/Story 1798 - Pengaturan Toko screen/TC 3 - Click Back button from device,,,2018-09-07 10:02:45,2018-09-07 10:02:45,0.252s,ERROR
