Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BTPNAP-26 Kelola Stok,,,2017-12-04 08:11:06,2017-12-04 08:13:37,2m - 30.734s,FAILED
,,,,,,
Test Cases/TC-1,,BTPNAP 26 - Stock - All Search Product,2017-12-04 08:11:07,2017-12-04 08:12:11,1m - 4.084s,PASSED
startApplication,,,2017-12-04 08:11:08,2017-12-04 08:12:06,58.914s,PASSED
tap,,,2017-12-04 08:12:06,2017-12-04 08:12:10,3.169s,PASSED
tap,,,2017-12-04 08:12:10,2017-12-04 08:12:11,1.250s,PASSED
,,,,,,
Test Cases/TC-2,,,2017-12-04 08:12:11,2017-12-04 08:12:22,10.981s,FAILED
tap,,,2017-12-04 08:12:11,2017-12-04 08:12:14,2.419s,PASSED
delay,,,2017-12-04 08:12:14,2017-12-04 08:12:17,3.024s,PASSED
tap,,,2017-12-04 08:12:17,2017-12-04 08:12:22,5.180s,FAILED
,,,,,,
Test Cases/TC-3,,,2017-12-04 08:12:22,2017-12-04 08:12:27,5.153s,FAILED
tap,,,2017-12-04 08:12:22,2017-12-04 08:12:27,5.037s,FAILED
,,,,,,
Test Cases/TC-4,,,2017-12-04 08:12:27,2017-12-04 08:12:32,5.271s,FAILED
clearText,,,2017-12-04 08:12:27,2017-12-04 08:12:32,5.109s,FAILED
,,,,,,
Test Cases/TC-5,,,2017-12-04 08:12:32,2017-12-04 08:12:38,5.301s,FAILED
clearText,,,2017-12-04 08:12:33,2017-12-04 08:12:38,5.037s,FAILED
,,,,,,
Test Cases/TC-6,,,2017-12-04 08:12:38,2017-12-04 08:12:43,5.150s,FAILED
clearText,,,2017-12-04 08:12:38,2017-12-04 08:12:43,5.042s,FAILED
,,,,,,
Test Cases/TC-7,,,2017-12-04 08:12:43,2017-12-04 08:12:48,5.411s,FAILED
clearText,,,2017-12-04 08:12:43,2017-12-04 08:12:48,5.124s,FAILED
,,,,,,
Test Cases/TC-8,,,2017-12-04 08:12:48,2017-12-04 08:12:54,5.186s,FAILED
clearText,,,2017-12-04 08:12:49,2017-12-04 08:12:54,5.020s,FAILED
,,,,,,
Test Cases/TC-9,,,2017-12-04 08:12:54,2017-12-04 08:13:09,15.534s,PASSED
tap,,,2017-12-04 08:12:54,2017-12-04 08:12:54,0.323s,PASSED
swipe,,,2017-12-04 08:12:54,2017-12-04 08:13:01,6.593s,PASSED
swipe,,,2017-12-04 08:13:01,2017-12-04 08:13:09,8.503s,PASSED
,,,,,,
Test Cases/TC-10,,,2017-12-04 08:13:09,2017-12-04 08:13:23,13.377s,PASSED
swipe,,,2017-12-04 08:13:09,2017-12-04 08:13:16,6.676s,PASSED
swipe,,,2017-12-04 08:13:16,2017-12-04 08:13:23,6.603s,PASSED
,,,,,,
Test Cases/TC-11,,,2017-12-04 08:13:23,2017-12-04 08:13:37,14.384s,PASSED
delay,,,2017-12-04 08:13:23,2017-12-04 08:13:23,0.002s,PASSED
tap,,,2017-12-04 08:13:23,2017-12-04 08:13:24,0.659s,PASSED
closeApplication,,,2017-12-04 08:13:24,2017-12-04 08:13:37,13.621s,PASSED
