Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BTPNAP-26 Kelola Stok,,,2017-12-05 08:33:17,2017-12-05 08:35:34,2m - 17.408s,FAILED
,,,,,,
Test Cases/TC-1,,BTPNAP 26 - Stock - All Search Product,2017-12-05 08:33:17,2017-12-05 08:34:15,57.854s,FAILED
startApplication,,,2017-12-05 08:33:18,2017-12-05 08:34:10,52.045s,PASSED
tap,,,2017-12-05 08:34:10,2017-12-05 08:34:15,5.127s,FAILED
,,,,,,
Test Cases/TC-2,,,2017-12-05 08:34:15,2017-12-05 08:34:20,5.407s,FAILED
tap,,,2017-12-05 08:34:15,2017-12-05 08:34:20,5.182s,FAILED
,,,,,,
Test Cases/TC-3,,,2017-12-05 08:34:21,2017-12-05 08:34:26,5.328s,FAILED
tap,,,2017-12-05 08:34:21,2017-12-05 08:34:26,5.173s,FAILED
,,,,,,
Test Cases/TC-4,,,2017-12-05 08:34:26,2017-12-05 08:34:31,5.297s,FAILED
clearText,,,2017-12-05 08:34:26,2017-12-05 08:34:31,5.174s,FAILED
,,,,,,
Test Cases/TC-5,,,2017-12-05 08:34:31,2017-12-05 08:34:37,5.270s,FAILED
clearText,,,2017-12-05 08:34:31,2017-12-05 08:34:37,5.135s,FAILED
,,,,,,
Test Cases/TC-6,,,2017-12-05 08:34:37,2017-12-05 08:34:42,5.276s,FAILED
clearText,,,2017-12-05 08:34:37,2017-12-05 08:34:42,5.127s,FAILED
,,,,,,
Test Cases/TC-7,,,2017-12-05 08:34:42,2017-12-05 08:34:47,5.342s,FAILED
clearText,,,2017-12-05 08:34:42,2017-12-05 08:34:47,5.129s,FAILED
,,,,,,
Test Cases/TC-8,,,2017-12-05 08:34:47,2017-12-05 08:34:53,5.311s,FAILED
clearText,,,2017-12-05 08:34:47,2017-12-05 08:34:53,5.193s,FAILED
,,,,,,
Test Cases/TC-9,,,2017-12-05 08:34:53,2017-12-05 08:34:58,5.308s,FAILED
tap,,,2017-12-05 08:34:53,2017-12-05 08:34:58,5.186s,FAILED
,,,,,,
Test Cases/TC-10,,,2017-12-05 08:34:58,2017-12-05 08:35:13,15.144s,PASSED
swipe,,,2017-12-05 08:34:58,2017-12-05 08:35:07,8.449s,PASSED
swipe,,,2017-12-05 08:35:07,2017-12-05 08:35:13,6.589s,PASSED
,,,,,,
Test Cases/TC-11,,,2017-12-05 08:35:13,2017-12-05 08:35:18,5.232s,FAILED
delay,,,2017-12-05 08:35:13,2017-12-05 08:35:13,0.026s,PASSED
tap,,,2017-12-05 08:35:13,2017-12-05 08:35:18,5.082s,FAILED
