Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Showcase,,,2018-02-14 15:47:51,2018-02-14 15:50:34,2m - 42.937s,FAILED
,,,,,,
Test Cases/Show Test Case,,Show Someone Test Case Appolo  by: Yessi\n\nConsist of :\n1. Tambah Barang\n2. Search Barang\n3. Detail Barang,2018-02-14 15:47:52,2018-02-14 15:50:31,2m - 39.482s,FAILED
comment,,,2018-02-14 15:47:52,2018-02-14 15:47:52,0.042s,PASSED
comment,,,2018-02-14 15:47:52,2018-02-14 15:47:52,0.000s,PASSED
startApplication,,Step 1 - [Melakukan Kelola Stock],2018-02-14 15:47:52,2018-02-14 15:48:10,17.356s,PASSED
tap,,"Mengklik \""Daftar Sekarang\"" untuk masuk ke halaman Home/Beranda",2018-02-14 15:48:10,2018-02-14 15:48:16,6.742s,PASSED
tap,,Mengklik Text Box untuk mengisi Nomor HP/Nama Pengguna,2018-02-14 15:48:16,2018-02-14 15:48:16,0.000s,NOT_RUN
setText,,"Megisi inputan dengan Nama Pengguna \""Yessi\""",2018-02-14 15:48:16,2018-02-14 15:48:16,0.017s,NOT_RUN
hideKeyboard,,Hide Keyboard Device,2018-02-14 15:48:16,2018-02-14 15:48:16,0.014s,NOT_RUN
tap,,Mengklik Button Masuk,2018-02-14 15:48:16,2018-02-14 15:48:16,0.000s,NOT_RUN
waitForElementPresent,,Menunggu action button masuk hingga selesai untuk masuk ke action Input PIN,2018-02-14 15:48:16,2018-02-14 15:48:16,0.000s,NOT_RUN
tap,,Mengklik Text Field Pin,2018-02-14 15:48:16,2018-02-14 15:48:16,0.016s,NOT_RUN
setText,,Menginput PIN Pengguna dengan 6 digit,2018-02-14 15:48:16,2018-02-14 15:48:16,0.000s,NOT_RUN
waitForElementPresent,,Menunggu hingga button sebelum Humburger button di klik,2018-02-14 15:48:16,2018-02-14 15:48:20,3.231s,PASSED
tap,,"Mengklik Hamburger Button kemdian memilih Operasional untuk masuk ke halaman Kasir, Stock, Pengeluaran dan Rincian",2018-02-14 15:48:20,2018-02-14 15:48:20,0.801s,PASSED
tap,,"Mengklik \""Operasional\"" untuk bisa direct ke screen Stock",2018-02-14 15:48:20,2018-02-14 15:48:22,2.033s,PASSED
waitForElementPresent,,,2018-02-14 15:48:22,2018-02-14 15:48:25,2.022s,PASSED
tap,,"Mengklik \""Stok Tabbar\"" untuk bisa ke screen Stock",2018-02-14 15:48:25,2018-02-14 15:48:25,0.596s,PASSED
tap,,"Mengklik button \""Tambah Barang\""",2018-02-14 15:48:25,2018-02-14 15:48:27,2.220s,PASSED
Statement - For (def index : (0..4)),,Melakukan Looping terhadap Plus button di Jumlah Stock,2018-02-14 15:48:27,2018-02-14 15:48:34,6.999s,PASSED
tap,,Mengklik TextBox SKU Produk,2018-02-14 15:48:34,2018-02-14 15:48:36,1.790s,PASSED
setText,,MengInput value dari SKU Produk,2018-02-14 15:48:36,2018-02-14 15:48:52,15.710s,PASSED
verifyElementText,,Memverifikasi value yang di masukan untuk mengecek antara actual text dan expected text,2018-02-14 15:48:52,2018-02-14 15:48:53,1.398s,PASSED
getText,,Mengambil value yang telah di input dan verify,2018-02-14 15:48:53,2018-02-14 15:48:54,0.418s,PASSED
hideKeyboard,,Menghide Keyboard,2018-02-14 15:48:54,2018-02-14 15:48:55,0.964s,PASSED
