Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BTPNAP-26 Kelola Stok,,,2017-12-04 11:49:45,2017-12-04 11:51:48,2m - 2.798s,PASSED
,,,,,,
Test Cases/TC-1,,BTPNAP 26 - Stock - All Search Product,2017-12-04 11:49:46,2017-12-04 11:50:49,1m - 2.943s,PASSED
startApplication,,,2017-12-04 11:49:47,2017-12-04 11:50:43,56.303s,PASSED
tap,,,2017-12-04 11:50:43,2017-12-04 11:50:48,4.504s,PASSED
tap,,,2017-12-04 11:50:48,2017-12-04 11:50:49,1.331s,PASSED
,,,,,,
Test Cases/TC-2,,,2017-12-04 11:50:49,2017-12-04 11:51:17,28.200s,PASSED
tap,,,2017-12-04 11:50:49,2017-12-04 11:50:51,1.796s,PASSED
delay,,,2017-12-04 11:50:51,2017-12-04 11:50:54,3.021s,PASSED
tap,,,2017-12-04 11:50:54,2017-12-04 11:50:54,0.346s,PASSED
tap,,,2017-12-04 11:50:54,2017-12-04 11:50:55,0.901s,PASSED
delay,,,2017-12-04 11:50:55,2017-12-04 11:51:00,5.001s,PASSED
tap,,,2017-12-04 11:51:00,2017-12-04 11:51:01,0.610s,PASSED
scrollToText,,,2017-12-04 11:51:01,2017-12-04 11:51:11,10.476s,PASSED
tap,,,2017-12-04 11:51:11,2017-12-04 11:51:12,0.321s,PASSED
delay,,,2017-12-04 11:51:12,2017-12-04 11:51:17,5.002s,PASSED
verifyElementAttributeValue,,,2017-12-04 11:51:17,2017-12-04 11:51:17,0.216s,PASSED
tap,,,2017-12-04 11:51:17,2017-12-04 11:51:17,0.303s,PASSED
,,,,,,
Test Cases/TC-3,,,2017-12-04 11:51:17,2017-12-04 11:51:34,17.007s,PASSED
tap,,,2017-12-04 11:51:17,2017-12-04 11:51:19,1.775s,PASSED
tap,,,2017-12-04 11:51:19,2017-12-04 11:51:21,1.724s,PASSED
tap,,,2017-12-04 11:51:21,2017-12-04 11:51:22,0.913s,PASSED
delay,,,2017-12-04 11:51:22,2017-12-04 11:51:22,0.002s,PASSED
tap,,,2017-12-04 11:51:22,2017-12-04 11:51:23,1.489s,PASSED
setText,,,2017-12-04 11:51:23,2017-12-04 11:51:33,9.934s,PASSED
getText,,,2017-12-04 11:51:33,2017-12-04 11:51:34,0.670s,PASSED
verifyElementText,,,2017-12-04 11:51:34,2017-12-04 11:51:34,0.370s,PASSED
