Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint 2,,,2018-01-18 15:50:52,2018-01-18 15:56:56,6m - 3.522s,FAILED
,,,,,,
Test Cases/27 - TC - All,,Detail Product,2018-01-18 15:50:53,2018-01-18 15:54:01,3m - 7.902s,PASSED
comment,,,2018-01-18 15:50:53,2018-01-18 15:50:53,0.049s,PASSED
startApplication,,Step 1 - [Melakukan Kelola Stock],2018-01-18 15:50:53,2018-01-18 15:52:09,1m - 16.142s,PASSED
tap,,,2018-01-18 15:52:09,2018-01-18 15:52:10,0.763s,PASSED
setText,,,2018-01-18 15:52:10,2018-01-18 15:52:21,10.787s,PASSED
hideKeyboard,,,2018-01-18 15:52:21,2018-01-18 15:52:30,8.764s,PASSED
tap,,,2018-01-18 15:52:30,2018-01-18 15:52:30,0.231s,PASSED
waitForElementPresent,,,2018-01-18 15:52:30,2018-01-18 15:52:33,3.046s,PASSED
tap,,,2018-01-18 15:52:33,2018-01-18 15:52:33,0.357s,PASSED
tap,,,2018-01-18 15:52:33,2018-01-18 15:52:35,1.903s,PASSED
tap,,,2018-01-18 15:52:35,2018-01-18 15:52:37,2.104s,PASSED
tap,,,2018-01-18 15:52:37,2018-01-18 15:52:40,3.046s,PASSED
Statement - For (def index : (0..5)),,,2018-01-18 15:52:40,2018-01-18 15:53:25,44.516s,PASSED
tap,,,2018-01-18 15:53:25,2018-01-18 15:53:27,2.222s,PASSED
swipe,,,2018-01-18 15:53:27,2018-01-18 15:53:34,6.661s,PASSED
swipe,,,2018-01-18 15:53:34,2018-01-18 15:53:43,9.630s,PASSED
delay,,,2018-01-18 15:53:43,2018-01-18 15:53:48,5.029s,PASSED
tap,,,2018-01-18 15:53:48,2018-01-18 15:53:50,1.540s,PASSED
tap,,,2018-01-18 15:53:50,2018-01-18 15:53:53,3.458s,PASSED
swipe,,,2018-01-18 15:53:53,2018-01-18 15:54:00,7.080s,PASSED
comment,,,2018-01-18 15:54:00,2018-01-18 15:54:01,0.006s,PASSED
,,,,,,
Test Cases/46 - TC - All,,Change Product Info,2018-01-18 15:54:01,2018-01-18 15:56:42,2m - 41.423s,FAILED
comment,,,2018-01-18 15:54:01,2018-01-18 15:54:01,0.001s,PASSED
tap,,,2018-01-18 15:54:01,2018-01-18 15:54:03,2.262s,PASSED
Statement - For (def index : (0..5)),,,2018-01-18 15:54:03,2018-01-18 15:54:19,15.586s,PASSED
Statement - For (def index : (0..10)),,,2018-01-18 15:54:19,2018-01-18 15:54:42,22.994s,PASSED
tap,,,2018-01-18 15:54:42,2018-01-18 15:54:44,1.883s,PASSED
setText,,,2018-01-18 15:54:44,2018-01-18 15:55:04,20.389s,PASSED
clearText,,,2018-01-18 15:55:04,2018-01-18 15:55:10,6.373s,PASSED
setText,,,2018-01-18 15:55:10,2018-01-18 15:55:35,24.420s,PASSED
hideKeyboard,,,2018-01-18 15:55:35,2018-01-18 15:55:47,12.581s,PASSED
tap,,,2018-01-18 15:55:47,2018-01-18 15:55:51,3.144s,PASSED
setText,,,2018-01-18 15:55:51,2018-01-18 15:56:06,15.366s,PASSED
verifyElementText,,,2018-01-18 15:56:06,2018-01-18 15:56:07,1.563s,PASSED
getText,,,2018-01-18 15:56:07,2018-01-18 15:56:08,0.631s,PASSED
hideKeyboard,,,2018-01-18 15:56:08,2018-01-18 15:56:19,11.265s,PASSED
pressBack,,,2018-01-18 15:56:19,2018-01-18 15:56:26,6.954s,PASSED
tap,,,2018-01-18 15:56:26,2018-01-18 15:56:27,0.876s,PASSED
comment,,Manage Kategori,2018-01-18 15:56:27,2018-01-18 15:56:27,0.003s,PASSED
tap,,Klik Pilih Kategori,2018-01-18 15:56:27,2018-01-18 15:56:30,2.404s,PASSED
swipe,,Mengscroll to text untuk menemukan 'Pengaturan Kategori',2018-01-18 15:56:30,2018-01-18 15:56:36,6.731s,PASSED
tap,,Klik Pengaturan Kategori,2018-01-18 15:56:36,2018-01-18 15:56:42,5.643s,FAILED
