Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Story 1798 - Pengaturan Toko screen,,,2018-09-07 13:18:26,2018-09-07 13:33:27,15m - 1.186s,PASSED
,,,,,,
Test Cases/Release 3 - Squad Hades/Sprint 1/Story 1798 - Pengaturan Toko screen/TC 1- View Pengaturan Toko screen and check contain,,,2018-09-07 13:18:27,2018-09-07 13:22:55,4m - 28.777s,PASSED
comment,,,2018-09-07 13:18:27,2018-09-07 13:18:27,0.071s,PASSED
comment,,Start Login Test Case,2018-09-07 13:18:27,2018-09-07 13:18:27,0.010s,PASSED
Statement - apkPath = apkName,,,2018-09-07 13:18:27,2018-09-07 13:18:27,0.026s,PASSED
startApplication,,,2018-09-07 13:18:27,2018-09-07 13:19:08,41.014s,PASSED
delay,,,2018-09-07 13:19:08,2018-09-07 13:19:23,15.021s,PASSED
"Comment - ""If there is a Update TopuUp, click No, Else you can delay for waiting lazyload """,,,2018-09-07 13:19:23,2018-09-07 13:19:23,0.004s,PASSED
Statement - driver = com.kms.katalon.core.mobile.keyword.internal.MobileDriverFactory.getDriver(),,"If there is a Update TopuUp, click No, Else you can delay for waiting lazyload ",2018-09-07 13:19:23,2018-09-07 13:19:23,0.051s,PASSED
Statement - action = new io.appium.java_client.TouchAction(driver),,,2018-09-07 13:19:23,2018-09-07 13:19:23,0.014s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-07 13:19:23,2018-09-07 13:19:26,2.737s,PASSED
delay,,,2018-09-07 13:19:26,2018-09-07 13:19:34,8.011s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-07 13:19:34,2018-09-07 13:19:37,3.077s,PASSED
delay,,,2018-09-07 13:19:37,2018-09-07 13:19:45,8.008s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-07 13:19:45,2018-09-07 13:19:48,2.953s,PASSED
delay,,,2018-09-07 13:19:48,2018-09-07 13:19:56,8.010s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-07 13:19:56,2018-09-07 13:19:59,2.834s,PASSED
