Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Showcase,,,2018-02-15 12:13:59,2018-02-15 12:16:52,2m - 53.437s,PASSED
,,,,,,
Test Cases/Show/Show Test Case,,Show Someone Test Case Appolo  by: Yessi\n\nConsist of :\n1. Tambah Barang\n2. Search Barang\n3. Detail Barang,2018-02-15 12:13:59,2018-02-15 12:16:49,2m - 50.041s,PASSED
comment,,,2018-02-15 12:14:00,2018-02-15 12:14:00,0.069s,PASSED
comment,,,2018-02-15 12:14:00,2018-02-15 12:14:00,0.004s,PASSED
startApplication,,Step 1 - [Melakukan Kelola Stock],2018-02-15 12:14:00,2018-02-15 12:14:31,31.057s,PASSED
tap,,"Mengklik \""Daftar Sekarang\"" untuk masuk ke halaman Home/Beranda",2018-02-15 12:14:31,2018-02-15 12:14:38,6.980s,PASSED
tap,,Mengklik Text Box untuk mengisi Nomor HP/Nama Pengguna,2018-02-15 12:14:38,2018-02-15 12:14:38,0.004s,NOT_RUN
setText,,"Megisi inputan dengan Nama Pengguna \""Yessi\""",2018-02-15 12:14:38,2018-02-15 12:14:38,0.004s,NOT_RUN
hideKeyboard,,Hide Keyboard Device,2018-02-15 12:14:38,2018-02-15 12:14:38,0.006s,NOT_RUN
tap,,Mengklik Button Masuk,2018-02-15 12:14:38,2018-02-15 12:14:38,0.004s,NOT_RUN
waitForElementPresent,,Menunggu action button masuk hingga selesai untuk masuk ke action Input PIN,2018-02-15 12:14:38,2018-02-15 12:14:38,0.003s,NOT_RUN
tap,,Mengklik Text Field Pin,2018-02-15 12:14:38,2018-02-15 12:14:38,0.004s,NOT_RUN
setText,,Menginput PIN Pengguna dengan 6 digit,2018-02-15 12:14:38,2018-02-15 12:14:38,0.002s,NOT_RUN
waitForElementPresent,,Menunggu hingga button sebelum Humburger button di klik,2018-02-15 12:14:38,2018-02-15 12:14:41,3.002s,PASSED
tap,,"Mengklik Hamburger Button kemdian memilih Operasional untuk masuk ke halaman Kasir, Stock, Pengeluaran dan Rincian",2018-02-15 12:14:41,2018-02-15 12:14:43,1.509s,PASSED
tap,,"Mengklik \""Operasional\"" untuk bisa direct ke screen Stock",2018-02-15 12:14:43,2018-02-15 12:14:44,1.786s,PASSED
waitForElementPresent,,,2018-02-15 12:14:44,2018-02-15 12:14:47,2.794s,PASSED
tap,,"Mengklik \""Stok Tabbar\"" untuk bisa ke screen Stock",2018-02-15 12:14:47,2018-02-15 12:14:48,0.459s,PASSED
