Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Story 1770 - Additional Biaya Tambahan in shoopping cart,,,2018-09-13 15:02:26,2018-09-13 15:39:10,36m - 43.165s,FAILED
,,,,,,
Test Cases/Release 3 - Squad Hades/Sprint 1/Story 1770 - Additional Biaya Tambahan in shoopping cart/TC 1 - View Biaya tambahan field and button in shopping cart,,,2018-09-13 15:02:27,2018-09-13 15:07:55,5m - 27.826s,PASSED
comment,,,2018-09-13 15:02:28,2018-09-13 15:02:28,0.060s,PASSED
Statement - apkPath = apkName,,,2018-09-13 15:02:28,2018-09-13 15:02:28,0.033s,PASSED
startApplication,,,2018-09-13 15:02:28,2018-09-13 15:03:11,43.445s,PASSED
delay,,,2018-09-13 15:03:11,2018-09-13 15:03:26,15.020s,PASSED
"Comment - ""If there is a Update TopuUp, click No, Else you can delay for waiting lazyload """,,,2018-09-13 15:03:26,2018-09-13 15:03:26,0.012s,PASSED
Statement - driver = com.kms.katalon.core.mobile.keyword.internal.MobileDriverFactory.getDriver(),,"If there is a Update TopuUp, click No, Else you can delay for waiting lazyload ",2018-09-13 15:03:26,2018-09-13 15:03:26,0.048s,PASSED
Statement - action = new io.appium.java_client.TouchAction(driver),,,2018-09-13 15:03:26,2018-09-13 15:03:26,0.015s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 15:03:26,2018-09-13 15:03:29,2.922s,PASSED
delay,,,2018-09-13 15:03:29,2018-09-13 15:03:37,8.015s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 15:03:37,2018-09-13 15:03:40,2.967s,PASSED
delay,,,2018-09-13 15:03:40,2018-09-13 15:03:48,8.012s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 15:03:48,2018-09-13 15:03:51,2.929s,PASSED
delay,,,2018-09-13 15:03:51,2018-09-13 15:03:59,8.012s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 15:03:59,2018-09-13 15:04:02,2.455s,PASSED
delay,,,2018-09-13 15:04:02,2018-09-13 15:04:10,8.012s,PASSED
waitForElementPresent,,,2018-09-13 15:04:10,2018-09-13 15:04:13,3.599s,PASSED
tap,,,2018-09-13 15:04:13,2018-09-13 15:04:18,4.757s,PASSED
comment,,,2018-09-13 15:04:18,2018-09-13 15:04:18,0.001s,PASSED
comment,,,2018-09-13 15:04:18,2018-09-13 15:04:18,0.001s,PASSED
waitForElementPresent,,Wait until Nomor HP/Nama Pengguna Textbox present,2018-09-13 15:04:18,2018-09-13 15:04:22,3.825s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Nomor HP/Nama Pengguna  with content-desc  to do action  ,2018-09-13 15:04:22,2018-09-13 15:04:26,4.020s,PASSED
setText,,SetText to Nomor HP/Nama Pengguna Textbox,2018-09-13 15:04:26,2018-09-13 15:04:51,25.259s,PASSED
hideKeyboard,,Hide Keyboard,2018-09-13 15:04:51,2018-09-13 15:04:53,1.798s,PASSED
verifyElementText,,Verify Element Nomor HP/Nama Pengguna which has been you set  ,2018-09-13 15:04:53,2018-09-13 15:05:02,8.743s,PASSED
waitForElementPresent,,Wait until Masuk Button  present,2018-09-13 15:05:02,2018-09-13 15:05:06,4.018s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Nomor HP/Nama Pengguna  with content-desc  to do action ,2018-09-13 15:05:06,2018-09-13 15:05:12,6.892s,PASSED
tap,,Click Masuk Button,2018-09-13 15:05:12,2018-09-13 15:05:18,5.583s,PASSED
waitForElementPresent,,Wait until Input Pin Textbox  present,2018-09-13 15:05:18,2018-09-13 15:05:22,3.583s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Pin Textbox  with content-desc  to do action ,2018-09-13 15:05:22,2018-09-13 15:05:27,5.115s,PASSED
tap,,Click Input Pin TextBox,2018-09-13 15:05:27,2018-09-13 15:05:35,7.937s,PASSED
setText,,SetText to PIN Textbox,2018-09-13 15:05:35,2018-09-13 15:05:50,15.500s,PASSED
delay,,,2018-09-13 15:05:50,2018-09-13 15:05:55,5.031s,PASSED
comment,,End Login Test Case,2018-09-13 15:05:55,2018-09-13 15:05:55,0.024s,PASSED
waitForElementPresent,,Wait until HamburgerButton on the Sidebar  present,2018-09-13 15:05:55,2018-09-13 15:06:00,4.248s,PASSED
comment,,,2018-09-13 15:06:00,2018-09-13 15:06:00,0.007s,PASSED
verifyElementAttributeValue,,Verify Element HamburgerButton that have value content desc to do action,2018-09-13 15:06:00,2018-09-13 15:06:05,5.411s,PASSED
tap,,Click Hamburger Button,2018-09-13 15:06:05,2018-09-13 15:06:10,5.234s,PASSED
waitForElementPresent,,,2018-09-13 15:06:10,2018-09-13 15:06:17,6.845s,PASSED
verifyElementAttributeValue,,,2018-09-13 15:06:17,2018-09-13 15:06:22,5.136s,PASSED
tap,,Go to Mesin Kasir Menu,2018-09-13 15:06:22,2018-09-13 15:06:27,4.670s,PASSED
waitForElementPresent,,,2018-09-13 15:06:27,2018-09-13 15:06:32,5.013s,PASSED
verifyElementAttributeValue,,,2018-09-13 15:06:32,2018-09-13 15:06:36,3.950s,PASSED
Statement - For (def index : (0..1)),,ADD PRODUCT to shopping cart,2018-09-13 15:06:36,2018-09-13 15:06:48,12.067s,PASSED
Statement - For (def index : (0..1)),,,2018-09-13 15:06:48,2018-09-13 15:07:03,15.524s,PASSED
waitForElementPresent,,See shopping cart,2018-09-13 15:07:03,2018-09-13 15:07:07,3.139s,PASSED
tap,,,2018-09-13 15:07:07,2018-09-13 15:07:11,4.464s,PASSED
comment,,,2018-09-13 15:07:11,2018-09-13 15:07:11,0.005s,PASSED
waitForElementPresent,,,2018-09-13 15:07:11,2018-09-13 15:07:20,8.707s,PASSED
verifyElementAttributeValue,,,2018-09-13 15:07:20,2018-09-13 15:07:27,7.576s,PASSED
verifyElementVisible,,,2018-09-13 15:07:27,2018-09-13 15:07:31,4.016s,PASSED
waitForElementPresent,,,2018-09-13 15:07:31,2018-09-13 15:07:35,3.494s,PASSED
verifyElementVisible,,,2018-09-13 15:07:35,2018-09-13 15:07:39,4.629s,PASSED
verifyElementAttributeValue,,,2018-09-13 15:07:39,2018-09-13 15:07:47,8.022s,PASSED
closeApplication,,,2018-09-13 15:07:47,2018-09-13 15:07:55,7.579s,PASSED
,,,,,,
