Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint 2,,,2018-02-07 17:28:55,2018-02-07 17:43:35,14m - 39.812s,FAILED
,,,,,,
Test Cases/26 - TC - All,,Kelola Stok Final,2018-02-07 17:28:56,2018-02-07 17:33:33,4m - 36.959s,PASSED
comment,,,2018-02-07 17:28:57,2018-02-07 17:28:57,0.090s,PASSED
startApplication,,Step 1 - [Melakukan Kelola Stock],2018-02-07 17:28:57,2018-02-07 17:29:19,22.403s,PASSED
tap,,"Mengklik \""Daftar Sekarang\"" untuk masuk ke halaman Home/Beranda",2018-02-07 17:29:19,2018-02-07 17:29:27,7.410s,PASSED
tap,,Mengklik Text Box untuk mengisi Nomor HP/Nama Pengguna,2018-02-07 17:29:27,2018-02-07 17:29:27,0.004s,NOT_RUN
setText,,"Megisi inputan dengan Nama Pengguna \""Yessi\""",2018-02-07 17:29:27,2018-02-07 17:29:27,0.002s,NOT_RUN
hideKeyboard,,Hide Keyboard Device,2018-02-07 17:29:27,2018-02-07 17:29:27,0.002s,NOT_RUN
tap,,Mengklik Button Masuk,2018-02-07 17:29:27,2018-02-07 17:29:27,0.002s,NOT_RUN
waitForElementPresent,,Menunggu action button masuk hingga selesai untuk masuk ke action Input PIN,2018-02-07 17:29:27,2018-02-07 17:29:27,0.006s,NOT_RUN
tap,,Mengklik Text Field Pin,2018-02-07 17:29:27,2018-02-07 17:29:27,0.001s,NOT_RUN
setText,,Menginput PIN Pengguna dengan 6 digit,2018-02-07 17:29:27,2018-02-07 17:29:27,0.002s,NOT_RUN
waitForElementPresent,,Menunggu hingga button sebelum Humburger button di klik,2018-02-07 17:29:27,2018-02-07 17:29:31,3.884s,PASSED
tap,,"Mengklik Hamburger Button kemdian memilih Operasional untuk masuk ke halaman Kasir, Stock, Pengeluaran dan Rincian",2018-02-07 17:29:31,2018-02-07 17:29:32,1.812s,PASSED
tap,,"Mengklik \""Operasional\"" untuk bisa direct ke screen Stock",2018-02-07 17:29:32,2018-02-07 17:29:35,2.293s,PASSED
tap,,"Mengklik \""Stok Tabbar\"" untuk bisa ke screen Stock",2018-02-07 17:29:35,2018-02-07 17:29:39,3.967s,PASSED
waitForElementPresent,,"Menunggu hingga \""Stok Tabbar\"" selesai kemudian melakukan action Drop Down Semua Kategori ",2018-02-07 17:29:39,2018-02-07 17:29:39,0.327s,PASSED
tap,,"Mengklik Drop Down Semua Kategori yang ada pada \""Stok Tabbar\""",2018-02-07 17:29:39,2018-02-07 17:29:43,3.614s,PASSED
waitForElementPresent,,,2018-02-07 17:29:43,2018-02-07 17:29:45,2.104s,PASSED
tap,,Memilih Kategori pada Elemen ke dua,2018-02-07 17:29:45,2018-02-07 17:29:45,0.550s,PASSED
tap,,"Melakukan action Klik \""Terapkan\"" button untuk menerapkan kategori yang di pilih",2018-02-07 17:29:45,2018-02-07 17:29:46,1.117s,PASSED
tap,,"Mengklik lagi Drop Down Semua Kategori yang ada pada \""Stok Tabbar\""",2018-02-07 17:29:46,2018-02-07 17:29:53,6.720s,PASSED
scrollToText,,"Mencari kategori dengan text \""Makanan\""",2018-02-07 17:29:53,2018-02-07 17:30:55,1m - 2.023s,PASSED
tap,,"Memilih Kategori pada dengan text \""Makanan\""",2018-02-07 17:30:55,2018-02-07 17:30:55,0.345s,PASSED
