Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Story 1770 - Additional Biaya Tambahan in shoopping cart,,,2018-09-13 15:45:43,2018-09-13 16:41:52,56m - 8.711s,PASSED
,,,,,,
Test Cases/Release 3 - Squad Hades/Sprint 1/Story 1770 - Additional Biaya Tambahan in shoopping cart/TC 1 - View Biaya tambahan field and button in shopping cart,,,2018-09-13 15:45:44,2018-09-13 15:51:32,5m - 47.637s,PASSED
comment,,,2018-09-13 15:45:45,2018-09-13 15:45:45,0.082s,PASSED
Statement - apkPath = apkName,,,2018-09-13 15:45:45,2018-09-13 15:45:45,0.022s,PASSED
startApplication,,,2018-09-13 15:45:45,2018-09-13 15:46:33,48.292s,PASSED
delay,,,2018-09-13 15:46:33,2018-09-13 15:46:49,15.034s,PASSED
"Comment - ""If there is a Update TopuUp, click No, Else you can delay for waiting lazyload """,,,2018-09-13 15:46:49,2018-09-13 15:46:49,0.018s,PASSED
Statement - driver = com.kms.katalon.core.mobile.keyword.internal.MobileDriverFactory.getDriver(),,"If there is a Update TopuUp, click No, Else you can delay for waiting lazyload ",2018-09-13 15:46:49,2018-09-13 15:46:49,0.045s,PASSED
Statement - action = new io.appium.java_client.TouchAction(driver),,,2018-09-13 15:46:49,2018-09-13 15:46:49,0.014s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 15:46:49,2018-09-13 15:46:52,2.965s,PASSED
delay,,,2018-09-13 15:46:52,2018-09-13 15:47:00,8.014s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 15:47:00,2018-09-13 15:47:02,2.855s,PASSED
delay,,,2018-09-13 15:47:02,2018-09-13 15:47:10,8.018s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 15:47:10,2018-09-13 15:47:13,2.658s,PASSED
delay,,,2018-09-13 15:47:13,2018-09-13 15:47:21,8.018s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 15:47:21,2018-09-13 15:47:24,2.693s,PASSED
delay,,,2018-09-13 15:47:24,2018-09-13 15:47:32,8.020s,PASSED
waitForElementPresent,,,2018-09-13 15:47:32,2018-09-13 15:47:36,4.073s,PASSED
tap,,,2018-09-13 15:47:36,2018-09-13 15:47:41,5.057s,PASSED
comment,,,2018-09-13 15:47:41,2018-09-13 15:47:41,0.009s,PASSED
comment,,,2018-09-13 15:47:41,2018-09-13 15:47:41,0.007s,PASSED
waitForElementPresent,,Wait until Nomor HP/Nama Pengguna Textbox present,2018-09-13 15:47:41,2018-09-13 15:47:45,4.012s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Nomor HP/Nama Pengguna  with content-desc  to do action  ,2018-09-13 15:47:45,2018-09-13 15:47:49,4.010s,PASSED
setText,,SetText to Nomor HP/Nama Pengguna Textbox,2018-09-13 15:47:49,2018-09-13 15:48:10,20.956s,PASSED
hideKeyboard,,Hide Keyboard,2018-09-13 15:48:10,2018-09-13 15:48:11,1.428s,PASSED
verifyElementText,,Verify Element Nomor HP/Nama Pengguna which has been you set  ,2018-09-13 15:48:11,2018-09-13 15:48:15,3.768s,PASSED
waitForElementPresent,,Wait until Masuk Button  present,2018-09-13 15:48:15,2018-09-13 15:48:18,2.713s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Nomor HP/Nama Pengguna  with content-desc  to do action ,2018-09-13 15:48:18,2018-09-13 15:48:22,3.944s,PASSED
tap,,Click Masuk Button,2018-09-13 15:48:22,2018-09-13 15:48:32,9.704s,PASSED
