Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Story 35 - Tambah Barang,,,2018-05-03 17:28:23,2018-05-03 17:32:49,4m - 25.607s,ERROR
,,,,,,
Test Cases/Story 35 and 921 -Tambah Barang/35 TC 1,,Display Tambah Barang Form,2018-05-03 17:28:24,2018-05-03 17:30:23,1m - 59.389s,PASSED
comment,,,2018-05-03 17:28:24,2018-05-03 17:28:24,0.049s,PASSED
Statement - apkPath = apkName,,,2018-05-03 17:28:24,2018-05-03 17:28:24,0.007s,PASSED
startApplication,,Step 1 - [Melakukan Kelola Stock],2018-05-03 17:28:24,2018-05-03 17:29:24,59.514s,PASSED
waitForElementPresent,,,2018-05-03 17:29:24,2018-05-03 17:29:29,5.134s,PASSED
verifyElementVisible,,Verify Splash Screen Aplikasi Bisnis,2018-05-03 17:29:29,2018-05-03 17:29:31,2.195s,PASSED
comment,,,2018-05-03 17:29:31,2018-05-03 17:29:31,0.003s,PASSED
delay,,Delay until UpdateApp TopUp appear,2018-05-03 17:29:31,2018-05-03 17:29:36,5.012s,PASSED
"Statement - If (com.kms.katalon.core.mobile.keyword.MobileBuiltInKeywords.verifyElementVisible(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Login/popUpUpdate), G_ShortTimeOut) == true)",,"If there is a Update TopuUp, click No, Else you can delay for waiting lazyload ",2018-05-03 17:29:36,2018-05-03 17:29:37,0.470s,PASSED
waitForElementPresent,,Wait until Nomor HP/Nama Pengguna Textbox present,2018-05-03 17:29:37,2018-05-03 17:29:38,0.718s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Nomor HP/Nama Pengguna  with content-desc  to do action  ,2018-05-03 17:29:38,2018-05-03 17:29:38,0.375s,PASSED
tap,,Click TextBox Nomor HP/Nama Pengguna,2018-05-03 17:29:38,2018-05-03 17:29:38,0.380s,PASSED
sendKeys,,SetText to Nomor HP/Nama Pengguna Textbox,2018-05-03 17:29:38,2018-05-03 17:29:44,5.755s,PASSED
verifyElementText,,Verify Element Nomor HP/Nama Pengguna which has been you set  ,2018-05-03 17:29:44,2018-05-03 17:29:45,1.005s,PASSED
hideKeyboard,,Hide Keyboard,2018-05-03 17:29:45,2018-05-03 17:29:47,1.542s,PASSED
waitForElementPresent,,Wait until Masuk Button  present,2018-05-03 17:29:47,2018-05-03 17:29:47,0.298s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Nomor HP/Nama Pengguna  with content-desc  to do action ,2018-05-03 17:29:47,2018-05-03 17:29:47,0.263s,PASSED
tap,,Click Masuk Button,2018-05-03 17:29:47,2018-05-03 17:29:47,0.350s,PASSED
waitForElementPresent,,Wait until Input Pin Textbox  present,2018-05-03 17:29:47,2018-05-03 17:29:50,2.096s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Pin Textbox  with content-desc  to do action ,2018-05-03 17:29:50,2018-05-03 17:29:50,0.304s,PASSED
tap,,Click Input Pin TextBox,2018-05-03 17:29:50,2018-05-03 17:29:50,0.426s,PASSED
setText,,SetText to PIN Textbox,2018-05-03 17:29:50,2018-05-03 17:30:03,12.494s,PASSED
waitForElementPresent,,,2018-05-03 17:30:03,2018-05-03 17:30:08,5.033s,PASSED
getAttribute,,Get Attribute,2018-05-03 17:30:08,2018-05-03 17:30:08,0.280s,PASSED
verifyElementAttributeValue,,Verify Element that have value content desc to do action,2018-05-03 17:30:08,2018-05-03 17:30:08,0.339s,PASSED
delay,,Give a Delay SomeTime,2018-05-03 17:30:08,2018-05-03 17:30:13,5.002s,PASSED
