Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Story 1770 - Additional Biaya Tambahan in shoopping cart,,,2018-09-13 12:12:41,2018-09-13 13:05:34,52m - 52.818s,PASSED
,,,,,,
Test Cases/Release 3 - Squad Hades/Sprint 1/Story 1770 - Additional Biaya Tambahan in shoopping cart/TC 1 - View Biaya tambahan field and button in shopping cart,,,2018-09-13 12:12:41,2018-09-13 12:17:41,4m - 59.975s,PASSED
comment,,,2018-09-13 12:12:42,2018-09-13 12:12:42,0.051s,PASSED
Statement - apkPath = apkName,,,2018-09-13 12:12:42,2018-09-13 12:12:42,0.016s,PASSED
startApplication,,,2018-09-13 12:12:42,2018-09-13 12:13:18,36.428s,PASSED
delay,,,2018-09-13 12:13:18,2018-09-13 12:13:33,15.017s,PASSED
"Comment - ""If there is a Update TopuUp, click No, Else you can delay for waiting lazyload """,,,2018-09-13 12:13:33,2018-09-13 12:13:33,0.007s,PASSED
Statement - driver = com.kms.katalon.core.mobile.keyword.internal.MobileDriverFactory.getDriver(),,"If there is a Update TopuUp, click No, Else you can delay for waiting lazyload ",2018-09-13 12:13:33,2018-09-13 12:13:33,0.035s,PASSED
Statement - action = new io.appium.java_client.TouchAction(driver),,,2018-09-13 12:13:33,2018-09-13 12:13:33,0.015s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 12:13:33,2018-09-13 12:13:36,2.847s,PASSED
delay,,,2018-09-13 12:13:36,2018-09-13 12:13:44,8.013s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 12:13:44,2018-09-13 12:13:47,2.976s,PASSED
delay,,,2018-09-13 12:13:47,2018-09-13 12:13:55,8.007s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 12:13:55,2018-09-13 12:13:58,2.837s,PASSED
delay,,,2018-09-13 12:13:58,2018-09-13 12:14:06,8.009s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 12:14:06,2018-09-13 12:14:09,2.668s,PASSED
delay,,,2018-09-13 12:14:09,2018-09-13 12:14:17,8.011s,PASSED
waitForElementPresent,,,2018-09-13 12:14:17,2018-09-13 12:14:21,3.852s,PASSED
tap,,,2018-09-13 12:14:21,2018-09-13 12:14:26,4.848s,PASSED
comment,,,2018-09-13 12:14:26,2018-09-13 12:14:26,0.006s,PASSED
comment,,,2018-09-13 12:14:26,2018-09-13 12:14:26,0.006s,PASSED
waitForElementPresent,,Wait until Nomor HP/Nama Pengguna Textbox present,2018-09-13 12:14:26,2018-09-13 12:14:30,4.244s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Nomor HP/Nama Pengguna  with content-desc  to do action  ,2018-09-13 12:14:30,2018-09-13 12:14:34,4.051s,PASSED
setText,,SetText to Nomor HP/Nama Pengguna Textbox,2018-09-13 12:14:34,2018-09-13 12:14:51,16.707s,PASSED
hideKeyboard,,Hide Keyboard,2018-09-13 12:14:51,2018-09-13 12:14:52,1.444s,PASSED
verifyElementText,,Verify Element Nomor HP/Nama Pengguna which has been you set  ,2018-09-13 12:14:52,2018-09-13 12:14:56,3.885s,PASSED
waitForElementPresent,,Wait until Masuk Button  present,2018-09-13 12:14:56,2018-09-13 12:15:03,6.727s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Nomor HP/Nama Pengguna  with content-desc  to do action ,2018-09-13 12:15:03,2018-09-13 12:15:09,6.491s,PASSED
tap,,Click Masuk Button,2018-09-13 12:15:09,2018-09-13 12:15:15,5.582s,PASSED
waitForElementPresent,,Wait until Input Pin Textbox  present,2018-09-13 12:15:15,2018-09-13 12:15:18,3.739s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Pin Textbox  with content-desc  to do action ,2018-09-13 12:15:18,2018-09-13 12:15:22,3.840s,PASSED
tap,,Click Input Pin TextBox,2018-09-13 12:15:22,2018-09-13 12:15:32,10.057s,PASSED
setText,,SetText to PIN Textbox,2018-09-13 12:15:32,2018-09-13 12:15:50,17.418s,PASSED
delay,,,2018-09-13 12:15:50,2018-09-13 12:15:55,5.022s,PASSED
comment,,End Login Test Case,2018-09-13 12:15:55,2018-09-13 12:15:55,0.005s,PASSED
waitForElementPresent,,Wait until HamburgerButton on the Sidebar  present,2018-09-13 12:15:55,2018-09-13 12:16:02,7.722s,PASSED
comment,,,2018-09-13 12:16:02,2018-09-13 12:16:02,0.009s,PASSED
verifyElementAttributeValue,,Verify Element HamburgerButton that have value content desc to do action,2018-09-13 12:16:02,2018-09-13 12:16:07,4.544s,PASSED
tap,,Click Hamburger Button,2018-09-13 12:16:07,2018-09-13 12:16:13,5.640s,PASSED
waitForElementPresent,,,2018-09-13 12:16:13,2018-09-13 12:16:17,3.904s,PASSED
verifyElementAttributeValue,,,2018-09-13 12:16:17,2018-09-13 12:16:21,4.005s,PASSED
tap,,Go to Mesin Kasir Menu,2018-09-13 12:16:21,2018-09-13 12:16:26,5.275s,PASSED
waitForElementPresent,,,2018-09-13 12:16:26,2018-09-13 12:16:30,4.451s,PASSED
verifyElementAttributeValue,,,2018-09-13 12:16:30,2018-09-13 12:16:34,4.050s,PASSED
Statement - For (def index : (0..1)),,ADD PRODUCT to shopping cart,2018-09-13 12:16:34,2018-09-13 12:16:49,14.630s,PASSED
Statement - For (def index : (0..1)),,,2018-09-13 12:16:49,2018-09-13 12:17:01,12.142s,PASSED
waitForElementPresent,,See shopping cart,2018-09-13 12:17:01,2018-09-13 12:17:03,2.100s,PASSED
tap,,,2018-09-13 12:17:03,2018-09-13 12:17:08,4.303s,PASSED
comment,,,2018-09-13 12:17:08,2018-09-13 12:17:08,0.005s,PASSED
waitForElementPresent,,,2018-09-13 12:17:08,2018-09-13 12:17:14,6.617s,PASSED
verifyElementAttributeValue,,,2018-09-13 12:17:14,2018-09-13 12:17:19,4.597s,PASSED
verifyElementVisible,,,2018-09-13 12:17:19,2018-09-13 12:17:23,4.030s,PASSED
waitForElementPresent,,,2018-09-13 12:17:23,2018-09-13 12:17:26,3.641s,PASSED
verifyElementVisible,,,2018-09-13 12:17:26,2018-09-13 12:17:30,3.890s,PASSED
verifyElementAttributeValue,,,2018-09-13 12:17:30,2018-09-13 12:17:34,4.008s,PASSED
closeApplication,,,2018-09-13 12:17:34,2018-09-13 12:17:41,7.087s,PASSED
,,,,,,
Test Cases/Release 3 - Squad Hades/Sprint 1/Story 1770 - Additional Biaya Tambahan in shoopping cart/TC 2 - Click X button from Biaya Tambahan field to Cancel and check contain,,,2018-09-13 12:17:41,2018-09-13 12:24:25,6m - 43.614s,PASSED
comment,,,2018-09-13 12:17:42,2018-09-13 12:17:42,0.003s,PASSED
Statement - apkPath = apkName,,,2018-09-13 12:17:42,2018-09-13 12:17:42,0.001s,PASSED
startApplication,,,2018-09-13 12:17:42,2018-09-13 12:18:17,34.597s,PASSED
delay,,,2018-09-13 12:18:17,2018-09-13 12:18:32,15.002s,PASSED
"Comment - ""If there is a Update TopuUp, click No, Else you can delay for waiting lazyload """,,,2018-09-13 12:18:32,2018-09-13 12:18:32,0.001s,PASSED
Statement - driver = com.kms.katalon.core.mobile.keyword.internal.MobileDriverFactory.getDriver(),,"If there is a Update TopuUp, click No, Else you can delay for waiting lazyload ",2018-09-13 12:18:32,2018-09-13 12:18:32,0.000s,PASSED
Statement - action = new io.appium.java_client.TouchAction(driver),,,2018-09-13 12:18:32,2018-09-13 12:18:32,0.000s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 12:18:32,2018-09-13 12:18:34,2.580s,PASSED
delay,,,2018-09-13 12:18:34,2018-09-13 12:18:42,8.002s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 12:18:42,2018-09-13 12:18:45,2.725s,PASSED
delay,,,2018-09-13 12:18:45,2018-09-13 12:18:53,8.001s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 12:18:53,2018-09-13 12:18:55,2.641s,PASSED
delay,,,2018-09-13 12:18:55,2018-09-13 12:19:03,8.001s,PASSED
"Statement - action.longPress(550, 300).moveTo(100, 300).release().perform()",,,2018-09-13 12:19:03,2018-09-13 12:19:06,2.413s,PASSED
delay,,,2018-09-13 12:19:06,2018-09-13 12:19:14,8.004s,PASSED
waitForElementPresent,,,2018-09-13 12:19:14,2018-09-13 12:19:17,3.172s,PASSED
tap,,,2018-09-13 12:19:17,2018-09-13 12:19:22,5.223s,PASSED
comment,,,2018-09-13 12:19:22,2018-09-13 12:19:22,0.005s,PASSED
comment,,,2018-09-13 12:19:22,2018-09-13 12:19:22,0.008s,PASSED
waitForElementPresent,,Wait until Nomor HP/Nama Pengguna Textbox present,2018-09-13 12:19:22,2018-09-13 12:19:29,6.591s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Nomor HP/Nama Pengguna  with content-desc  to do action  ,2018-09-13 12:19:29,2018-09-13 12:19:33,3.961s,PASSED
setText,,SetText to Nomor HP/Nama Pengguna Textbox,2018-09-13 12:19:33,2018-09-13 12:19:53,20.185s,PASSED
hideKeyboard,,Hide Keyboard,2018-09-13 12:19:53,2018-09-13 12:19:55,1.573s,PASSED
verifyElementText,,Verify Element Nomor HP/Nama Pengguna which has been you set  ,2018-09-13 12:19:55,2018-09-13 12:20:00,5.369s,PASSED
waitForElementPresent,,Wait until Masuk Button  present,2018-09-13 12:20:00,2018-09-13 12:20:08,7.607s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Nomor HP/Nama Pengguna  with content-desc  to do action ,2018-09-13 12:20:08,2018-09-13 12:20:12,4.048s,PASSED
tap,,Click Masuk Button,2018-09-13 12:20:12,2018-09-13 12:20:17,5.021s,PASSED
waitForElementPresent,,Wait until Input Pin Textbox  present,2018-09-13 12:20:17,2018-09-13 12:20:25,8.100s,PASSED
verifyElementAttributeValue,,Verify Element Attribute Pin Textbox  with content-desc  to do action ,2018-09-13 12:20:25,2018-09-13 12:20:29,4.436s,PASSED
tap,,Click Input Pin TextBox,2018-09-13 12:20:29,2018-09-13 12:20:35,5.688s,PASSED
setText,,SetText to PIN Textbox,2018-09-13 12:20:35,2018-09-13 12:20:55,20.103s,PASSED
delay,,,2018-09-13 12:20:55,2018-09-13 12:21:00,5.006s,PASSED
comment,,End Login Test Case,2018-09-13 12:21:00,2018-09-13 12:21:00,0.004s,PASSED
waitForElementPresent,,Wait until HamburgerButton on the Sidebar  present,2018-09-13 12:21:00,2018-09-13 12:21:08,8.163s,PASSED
comment,,,2018-09-13 12:21:08,2018-09-13 12:21:08,0.004s,PASSED
verifyElementAttributeValue,,Verify Element HamburgerButton that have value content desc to do action,2018-09-13 12:21:08,2018-09-13 12:21:13,4.567s,PASSED
tap,,Click Hamburger Button,2018-09-13 12:21:13,2018-09-13 12:21:18,5.228s,PASSED
waitForElementPresent,,,2018-09-13 12:21:18,2018-09-13 12:21:22,3.981s,PASSED
verifyElementAttributeValue,,,2018-09-13 12:21:22,2018-09-13 12:21:26,3.962s,PASSED
tap,,Go to Mesin Kasir Menu,2018-09-13 12:21:26,2018-09-13 12:21:31,5.509s,PASSED
waitForElementPresent,,,2018-09-13 12:21:31,2018-09-13 12:21:38,6.062s,PASSED
verifyElementAttributeValue,,,2018-09-13 12:21:38,2018-09-13 12:21:42,4.839s,PASSED
Statement - For (def index : (0..1)),,ADD PRODUCT to shopping cart,2018-09-13 12:21:42,2018-09-13 12:21:57,14.679s,PASSED
Statement - For (def index : (0..1)),,,2018-09-13 12:21:57,2018-09-13 12:22:08,10.746s,PASSED
waitForElementPresent,,See shopping cart,2018-09-13 12:22:08,2018-09-13 12:22:10,2.683s,PASSED
tap,,,2018-09-13 12:22:10,2018-09-13 12:22:15,4.163s,PASSED
comment,,,2018-09-13 12:22:15,2018-09-13 12:22:15,0.003s,PASSED
waitForElementPresent,,,2018-09-13 12:22:15,2018-09-13 12:22:19,3.890s,PASSED
verifyElementAttributeValue,,,2018-09-13 12:22:19,2018-09-13 12:22:22,3.891s,PASSED
verifyElementVisible,,,2018-09-13 12:22:22,2018-09-13 12:22:27,4.114s,PASSED
waitForElementPresent,,,2018-09-13 12:22:27,2018-09-13 12:22:30,3.447s,PASSED
verifyElementAttributeValue,,,2018-09-13 12:22:30,2018-09-13 12:22:34,4.047s,PASSED
tap,,,2018-09-13 12:22:34,2018-09-13 12:22:41,7.315s,PASSED
waitForElementPresent,,,2018-09-13 12:22:41,2018-09-13 12:22:45,3.687s,PASSED
verifyElementAttributeValue,,,2018-09-13 12:22:45,2018-09-13 12:22:49,4.032s,PASSED
tap,,,2018-09-13 12:22:49,2018-09-13 12:22:54,4.661s,PASSED
waitForElementPresent,,,2018-09-13 12:22:54,2018-09-13 12:22:58,3.898s,PASSED
verifyElementAttributeValue,,,2018-09-13 12:22:58,2018-09-13 12:23:02,4.542s,PASSED
