Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint 2,,,2018-02-07 10:28:51,2018-02-07 10:45:43,16m - 51.972s,PASSED
,,,,,,
Test Cases/26 - TC - All,,Kelola Stok Final,2018-02-07 10:28:52,2018-02-07 10:33:37,4m - 45.225s,PASSED
comment,,,2018-02-07 10:28:53,2018-02-07 10:28:53,0.051s,PASSED
startApplication,,Step 1 - [Melakukan Kelola Stock],2018-02-07 10:28:53,2018-02-07 10:29:10,16.797s,PASSED
tap,,"Mengklik \""Daftar Sekarang\"" untuk masuk ke halaman Home/Beranda",2018-02-07 10:29:10,2018-02-07 10:29:16,6.665s,PASSED
tap,,Mengklik Text Box untuk mengisi Nomor HP/Nama Pengguna,2018-02-07 10:29:16,2018-02-07 10:29:16,0.003s,NOT_RUN
setText,,"Megisi inputan dengan Nama Pengguna \""Yessi\""",2018-02-07 10:29:16,2018-02-07 10:29:16,0.002s,NOT_RUN
hideKeyboard,,Hide Keyboard Device,2018-02-07 10:29:16,2018-02-07 10:29:16,0.001s,NOT_RUN
tap,,Mengklik Button Masuk,2018-02-07 10:29:16,2018-02-07 10:29:16,0.001s,NOT_RUN
waitForElementPresent,,Menunggu action button masuk hingga selesai untuk masuk ke action Input PIN,2018-02-07 10:29:16,2018-02-07 10:29:16,0.001s,NOT_RUN
tap,,Mengklik Text Field Pin,2018-02-07 10:29:16,2018-02-07 10:29:16,0.001s,NOT_RUN
setText,,Menginput PIN Pengguna dengan 6 digit,2018-02-07 10:29:16,2018-02-07 10:29:16,0.001s,NOT_RUN
waitForElementPresent,,Menunggu hingga button sebelum Humburger button di klik,2018-02-07 10:29:16,2018-02-07 10:29:19,3.151s,PASSED
tap,,"Mengklik Hamburger Button kemdian memilih Operasional untuk masuk ke halaman Kasir, Stock, Pengeluaran dan Rincian",2018-02-07 10:29:19,2018-02-07 10:29:20,0.659s,PASSED
tap,,"Mengklik \""Operasional\"" untuk bisa direct ke screen Stock",2018-02-07 10:29:20,2018-02-07 10:29:23,2.379s,PASSED
tap,,"Mengklik \""Stok Tabbar\"" untuk bisa ke screen Stock",2018-02-07 10:29:23,2018-02-07 10:29:26,3.032s,PASSED
waitForElementPresent,,"Menunggu hingga \""Stok Tabbar\"" selesai kemudian melakukan action Drop Down Semua Kategori ",2018-02-07 10:29:26,2018-02-07 10:29:26,0.208s,PASSED
tap,,"Mengklik Drop Down Semua Kategori yang ada pada \""Stok Tabbar\""",2018-02-07 10:29:26,2018-02-07 10:29:28,2.604s,PASSED
tap,,Memilih Kategori pada Elemen ke dua,2018-02-07 10:29:28,2018-02-07 10:29:31,2.892s,PASSED
tap,,"Melakukan action Klik \""Terapkan\"" button untuk menerapkan kategori yang di pilih",2018-02-07 10:29:31,2018-02-07 10:29:32,0.965s,PASSED
tap,,"Mengklik lagi Drop Down Semua Kategori yang ada pada \""Stok Tabbar\""",2018-02-07 10:29:32,2018-02-07 10:29:35,2.778s,PASSED
scrollToText,,"Mencari kategori dengan text \""Makanan\""",2018-02-07 10:29:35,2018-02-07 10:30:37,1m - 1.779s,PASSED
tap,,"Memilih Kategori pada dengan text \""Makanan\""",2018-02-07 10:30:37,2018-02-07 10:30:37,0.505s,PASSED
verifyElementNotChecked,,Melakukan Verify Element yang telah di pilih,2018-02-07 10:30:37,2018-02-07 10:30:38,0.268s,PASSED
tap,,"Melakukan action Klik \""Terapkan\"" button untuk menerapkan kategori yang di pilih",2018-02-07 10:30:38,2018-02-07 10:30:38,0.843s,PASSED
waitForElementPresent,,"Menunggu hingga proses \""Terapkan\"" selesai kemudian melakukan action Drop Down Semua Kategori ",2018-02-07 10:30:38,2018-02-07 10:30:40,1.832s,PASSED
tap,,"Mengklik Drop Down Semua Kategori yang ada pada \""Stok Tabbar\""",2018-02-07 10:30:40,2018-02-07 10:30:41,0.694s,PASSED
tap,,Memilih Kategori Elemen 0 yaitu Semua Kategori,2018-02-07 10:30:41,2018-02-07 10:30:45,3.772s,PASSED
tap,,"Melakukan action Klik \""Terapkan\"" button untuk menerapkan kategori yang di pilih",2018-02-07 10:30:45,2018-02-07 10:30:46,0.872s,PASSED
tap,,Mengklik SearchButton untuk mencari Produk,2018-02-07 10:30:46,2018-02-07 10:30:49,3.150s,PASSED
setText,,Melakukan Input Text satu kata dalam search produk di semua Kategori,2018-02-07 10:30:49,2018-02-07 10:31:00,11.391s,PASSED
verifyElementNotChecked,,Melakukan Verify Text yang teah di input,2018-02-07 10:31:00,2018-02-07 10:31:01,0.826s,PASSED
getText,,Mengambil Text yang telah di input,2018-02-07 10:31:01,2018-02-07 10:31:01,0.350s,PASSED
waitForElementPresent,,Menunggu hingga proses pengambilan element text selesai untuk melakukan action clear text,2018-02-07 10:31:01,2018-02-07 10:31:03,1.512s,PASSED
clearText,,Menghapus inputan yang ada pada button search button produk,2018-02-07 10:31:03,2018-02-07 10:31:05,2.583s,PASSED
tap,,"Mengklik lagi Drop Down Semua Kategori yang ada pada \""Stok Tabbar\""",2018-02-07 10:31:05,2018-02-07 10:31:07,1.995s,PASSED
scrollToText,,"Mencari kategori dengan text \""Makanan\""",2018-02-07 10:31:07,2018-02-07 10:32:06,58.787s,PASSED
tap,,"Memilih Kategori pada dengan text \""Makanan\""",2018-02-07 10:32:06,2018-02-07 10:32:07,0.402s,PASSED
verifyElementNotChecked,,Melakukan Verify Element yang telah di pilih,2018-02-07 10:32:07,2018-02-07 10:32:07,0.188s,PASSED
tap,,"Melakukan action Klik \""Terapkan\"" button untuk menerapkan kategori yang di pilih",2018-02-07 10:32:07,2018-02-07 10:32:08,0.770s,PASSED
tap,,Mengklik SearchButton untuk mencari Produk,2018-02-07 10:32:08,2018-02-07 10:32:12,4.498s,PASSED
setText,,"Melakukan Input Text lebih dari satu kata dalam search produk pada kategori \""Makanan\""",2018-02-07 10:32:12,2018-02-07 10:32:23,11.245s,PASSED
verifyElementNotChecked,,Melakukan Verify Element Text yang telah di Input,2018-02-07 10:32:23,2018-02-07 10:32:24,1.121s,PASSED
getText,,Mengambil Text yang telah di input,2018-02-07 10:32:24,2018-02-07 10:32:26,1.384s,PASSED
clearText,,Menghapus inputan yang ada pada button search button produk,2018-02-07 10:32:26,2018-02-07 10:32:31,4.759s,PASSED
tap,,"Mengklik Drop Down Semua Kategori yang ada pada \""Stok Tabbar\""",2018-02-07 10:32:31,2018-02-07 10:32:35,4.106s,PASSED
tap,,Memilih Kategori Elemen 0 yaitu Semua Kategori,2018-02-07 10:32:35,2018-02-07 10:32:37,2.306s,PASSED
tap,,"Melakukan action Klik \""Terapkan\"" button untuk menerapkan kategori yang di pilih",2018-02-07 10:32:37,2018-02-07 10:32:38,1.080s,PASSED
tap,,Mengklik SearchButton untuk mencari Produk,2018-02-07 10:32:38,2018-02-07 10:32:41,2.841s,PASSED
setText,,"Melakukan Input Text dengan 3 huruf dalam search produk pada kategori \""Semua Kategori\""",2018-02-07 10:32:41,2018-02-07 10:32:52,11.316s,PASSED
verifyElementNotChecked,,Melakukan Verifikasi pada Element Text yang telah di input.,2018-02-07 10:32:52,2018-02-07 10:32:53,0.915s,PASSED
getText,,Mengambil text setelah di verifikasi,2018-02-07 10:32:53,2018-02-07 10:32:53,0.350s,PASSED
clearText,,Menghapus inputan yang ada pada button search button produk,2018-02-07 10:32:53,2018-02-07 10:32:57,3.342s,PASSED
setText,,"Melakukan Input Text dengan 2 huruf dalam search produk pada kategori \""Semua Kategori\""",2018-02-07 10:32:57,2018-02-07 10:33:06,9.260s,PASSED
verifyElementNotChecked,,Melakukan Verifikasi pada Element Text yang telah di input.,2018-02-07 10:33:06,2018-02-07 10:33:07,1.013s,PASSED
getText,,Mengambil text setelah di verifikasi,2018-02-07 10:33:07,2018-02-07 10:33:07,0.359s,PASSED
clearText,,Menghapus inputan yang ada pada button search button produk,2018-02-07 10:33:07,2018-02-07 10:33:12,4.451s,PASSED
setText,,"Melakukan Input Text dengan 3 huruf dalam search produk pada kategori \""Semua Kategori\""",2018-02-07 10:33:12,2018-02-07 10:33:20,8.186s,PASSED
verifyElementNotChecked,,Melakukan Verifikasi pada Element Text yang telah di input.,2018-02-07 10:33:20,2018-02-07 10:33:21,0.989s,PASSED
getText,,Mengambil text setelah di verifikasi,2018-02-07 10:33:21,2018-02-07 10:33:21,0.342s,PASSED
clearText,,Menghapus inputan yang ada pada button search button produk,2018-02-07 10:33:21,2018-02-07 10:33:24,3.065s,PASSED
tap,,"Mengklik Drop Down Semua Kategori yang ada pada \""Stok Tabbar\""",2018-02-07 10:33:24,2018-02-07 10:33:26,1.680s,PASSED
swipe,,Melakukan Swipe ke bawah pada Drop Down Kategori ,2018-02-07 10:33:26,2018-02-07 10:33:27,0.978s,PASSED
swipe,,Melakukan Swipe ke atas  pada Drop Down Kategori ,2018-02-07 10:33:27,2018-02-07 10:33:28,0.599s,PASSED
tap,,"Melakukan action Klik \""Terapkan\"" button untuk menerapkan kategori yang di pilih",2018-02-07 10:33:28,2018-02-07 10:33:29,0.976s,PASSED
delay,,,2018-02-07 10:33:29,2018-02-07 10:33:34,5.014s,PASSED
Statement - For (def index : (0..3)),,Melakukan Swipe Loopinh hingga 3 kali  pada screen Stock untuk mengecek lazy load ,2018-02-07 10:33:34,2018-02-07 10:33:36,2.535s,PASSED
waitForElementPresent,,,2018-02-07 10:33:36,2018-02-07 10:33:37,0.761s,PASSED
