Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BTPNAP-26 Kelola Stok,,,2017-11-29 15:56:22,2017-11-29 15:57:59,1m - 37.275s,FAILED
,,,,,,
Test Cases/TC-1,,BTPNAP 26 - Stock - All Search Product,2017-11-29 15:56:22,2017-11-29 15:57:24,1m - 1.817s,FAILED
startApplication,,,2017-11-29 15:56:23,2017-11-29 15:57:19,55.957s,PASSED
tap,,,2017-11-29 15:57:19,2017-11-29 15:57:24,5.192s,FAILED
,,,,,,
Test Cases/TC-2,,,2017-11-29 15:57:24,2017-11-29 15:57:29,5.266s,FAILED
tap,,,2017-11-29 15:57:24,2017-11-29 15:57:29,5.087s,FAILED
,,,,,,
Test Cases/TC-3,,,2017-11-29 15:57:29,2017-11-29 15:57:34,5.298s,FAILED
tap,,,2017-11-29 15:57:29,2017-11-29 15:57:34,5.152s,FAILED
,,,,,,
Test Cases/TC-4,,,2017-11-29 15:57:35,2017-11-29 15:57:40,5.227s,FAILED
clearText,,,2017-11-29 15:57:35,2017-11-29 15:57:40,5.107s,FAILED
,,,,,,
Test Cases/TC-5,,,2017-11-29 15:57:40,2017-11-29 15:57:45,5.232s,FAILED
clearText,,,2017-11-29 15:57:40,2017-11-29 15:57:45,5.079s,FAILED
