Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Showcase,,,2018-02-14 16:09:49,2018-02-14 16:12:22,2m - 33.340s,PASSED
,,,,,,
Test Cases/Show Test Case,,Show Someone Test Case Appolo  by: Yessi\n\nConsist of :\n1. Tambah Barang\n2. Search Barang\n3. Detail Barang,2018-02-14 16:09:49,2018-02-14 16:12:19,2m - 30.004s,PASSED
comment,,,2018-02-14 16:09:51,2018-02-14 16:09:51,0.062s,PASSED
comment,,,2018-02-14 16:09:51,2018-02-14 16:09:51,0.010s,PASSED
startApplication,,Step 1 - [Melakukan Kelola Stock],2018-02-14 16:09:51,2018-02-14 16:10:09,18.160s,PASSED
tap,,"Mengklik \""Daftar Sekarang\"" untuk masuk ke halaman Home/Beranda",2018-02-14 16:10:09,2018-02-14 16:10:16,6.926s,PASSED
tap,,Mengklik Text Box untuk mengisi Nomor HP/Nama Pengguna,2018-02-14 16:10:16,2018-02-14 16:10:16,0.002s,NOT_RUN
setText,,"Megisi inputan dengan Nama Pengguna \""Yessi\""",2018-02-14 16:10:16,2018-02-14 16:10:16,0.001s,NOT_RUN
hideKeyboard,,Hide Keyboard Device,2018-02-14 16:10:16,2018-02-14 16:10:16,0.000s,NOT_RUN
tap,,Mengklik Button Masuk,2018-02-14 16:10:16,2018-02-14 16:10:16,0.005s,NOT_RUN
waitForElementPresent,,Menunggu action button masuk hingga selesai untuk masuk ke action Input PIN,2018-02-14 16:10:16,2018-02-14 16:10:16,0.002s,NOT_RUN
tap,,Mengklik Text Field Pin,2018-02-14 16:10:16,2018-02-14 16:10:16,0.001s,NOT_RUN
setText,,Menginput PIN Pengguna dengan 6 digit,2018-02-14 16:10:16,2018-02-14 16:10:16,0.003s,NOT_RUN
waitForElementPresent,,Menunggu hingga button sebelum Humburger button di klik,2018-02-14 16:10:16,2018-02-14 16:10:19,3.147s,PASSED
tap,,"Mengklik Hamburger Button kemdian memilih Operasional untuk masuk ke halaman Kasir, Stock, Pengeluaran dan Rincian",2018-02-14 16:10:19,2018-02-14 16:10:20,1.467s,PASSED
tap,,"Mengklik \""Operasional\"" untuk bisa direct ke screen Stock",2018-02-14 16:10:20,2018-02-14 16:10:23,2.276s,PASSED
waitForElementPresent,,,2018-02-14 16:10:23,2018-02-14 16:10:25,2.227s,PASSED
tap,,"Mengklik \""Stok Tabbar\"" untuk bisa ke screen Stock",2018-02-14 16:10:25,2018-02-14 16:10:25,0.623s,PASSED
