Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Story 35 - Tambah Barang,,,2018-07-13 09:16:25,2018-07-13 09:31:03,14m - 37.630s,PASSED
,,,,,,
Test Cases/Story 35 and 921 -Tambah Barang/35 TC 1,,Display Tambah Barang Form,2018-07-13 09:16:26,2018-07-13 09:21:23,4m - 57.255s,PASSED
comment,,,2018-07-13 09:16:26,2018-07-13 09:16:26,0.040s,PASSED
comment,,,2018-07-13 09:16:26,2018-07-13 09:16:26,0.006s,PASSED
callTestCase,,,2018-07-13 09:16:26,2018-07-13 09:21:10,4m - 44.343s,PASSED
waitForElementPresent,,,2018-07-13 09:21:10,2018-07-13 09:21:13,2.608s,PASSED
verifyElementAttributeValue,,,2018-07-13 09:21:13,2018-07-13 09:21:17,4.074s,PASSED
tap,,,2018-07-13 09:21:17,2018-07-13 09:21:23,5.999s,PASSED
,,,,,,
Test Cases/Story 35 and 921 -Tambah Barang/35 TC 2,,Increase or decrease product stock,2018-07-13 09:21:23,2018-07-13 09:25:53,4m - 30.198s,PASSED
comment,,,2018-07-13 09:21:23,2018-07-13 09:21:23,0.003s,PASSED
Statement - For (def index : (0..10)),,,2018-07-13 09:21:23,2018-07-13 09:24:11,2m - 47.933s,PASSED
Statement - For (def index : (0..5)),,,2018-07-13 09:24:11,2018-07-13 09:25:53,1m - 42.008s,PASSED
,,,,,,
Test Cases/Story 35 and 921 -Tambah Barang/35 TC 3,,user update stock when specifies stock = -(minus),2018-07-13 09:25:53,2018-07-13 09:26:56,1m - 2.888s,PASSED
comment,,,2018-07-13 09:25:53,2018-07-13 09:25:53,0.002s,PASSED
waitForElementPresent,,,2018-07-13 09:25:53,2018-07-13 09:25:56,2.523s,PASSED
verifyElementAttributeValue,,,2018-07-13 09:25:56,2018-07-13 09:26:00,3.925s,PASSED
clearText,,,2018-07-13 09:26:00,2018-07-13 09:26:06,6.437s,PASSED
setText,,,2018-07-13 09:26:06,2018-07-13 09:26:21,15.054s,PASSED
hideKeyboard,,,2018-07-13 09:26:21,2018-07-13 09:26:23,1.783s,PASSED
verifyElementAttributeValue,,,2018-07-13 09:26:23,2018-07-13 09:26:28,4.392s,PASSED
clearText,,,2018-07-13 09:26:28,2018-07-13 09:26:33,5.852s,PASSED
